,first_name,last_name,proffession,Birthplace,Age,Birth Sign,month,day,year,popularity_rate,DEATH DATE,DISAPPEARED DATE
28,Chaser,Miller,Instagram Star,United States,24,Virgo,September,15,1997,14369,,
29,ChaseFace,ChaseFace,YouTube Star,United States,32,Pisces,February,28,1990,151193,,
30,Chase,Young,YouTube Star, Georgia ,26,Virgo,September,6,1995,28175,,
31,Chase,Young,Football Player,Upper Marlboro,23,Aries,April,14,1999,28966,,
32,Chase,Yamauchi,Instagram Star, California ,25,Capricorn,December,27,1996,85522,,
33,Chase,Winovich,Football Player, Pennsylvania ,27,Aries,April,19,1995,92229,,
34,Chase,Williamson,Movie Actor, Florida ,33,Cancer,July,7,1988,143973,,
35,Chase,Walker,Guitarist,United States,23,Leo,August,16,1998,31980,,
36,Chase,Wainscott,TV Actor,Atlanta,17,Cancer,June,22,2004,114196,,
37,Chase,Vacnin,TV Actor,United States,20,Aquarius,February,11,2002,96148,,
38,Chase,Utley,Baseball Player,Pasadena,43,Sagittarius,December,17,1978,24700,,
39,Chase,TheButtingHeads,YouTube Star,Canada,33,Leo,August,19,1988,148768,,
40,Chase,Tatum,Wrestler, Georgia ,,Scorpio,November,3,1973,152040,Mar 23,
41,Chase-Taomi,Phillips,TikTok Star,England,20,Sagittarius,December,14,2001,82023,,
42,Chase,Tafoya,Illustrator,United States,38,Leo,August,14,1983,190710,,
43,Chase,Wonders,TV Actress, Michigan ,26,Aries,March,21,1996,22288,,
44,Chase,Stokes,TV Actor,Annapolis,29,Virgo,September,16,1992,525,,
45,Chase,Stobbe,TikTok Star, FL ,22,Aquarius,February,3,2000,53201,,
46,Chase,Solomon,TikTok Star, North Carolina ,18,Gemini,June,18,2003,85605,,
47,Chase,Shelby,Instagram Star,United States,8,Scorpio,October,28,2013,179917,,
48,Chase,Sexton,Motorcycle Racer, IL ,22,Libra,September,23,1999,35968,,
49,Chase,Sanborn,Trumpet Player, New York ,65,Virgo,September,3,1956,197912,,
50,Chase,Saldate,TikTok Star,Gilroy,21,Taurus,May,16,2001,52509,,
51,Chase,Ryan,Pop Singer,Huntsville,31,Aquarius,January,30,1991,10682,,
52,Chase,Rutherford,TikTok Star, Texas ,20,Sagittarius,December,5,2001,1549,,
53,Chase,Ross,YouTube Star,Canada,31,Aquarius,January,21,1991,42212,,
54,Chase,Rondone,TikTok Star,United States,17,Cancer,July,16,2004,53028,,
55,Chase,Rolison,Family Member,United States,21,Libra,October,20,2000,90854,,
56,Chase,Rice,Country Singer, Florida ,35,Virgo,September,19,1986,15207,,
57,Chase,Reynolds,Football Player, Montana ,34,Libra,October,22,1987,140054,,
58,Chase,Rettig,Football Player, California ,30,Libra,September,26,1991,198288,,
59,Chase,Reinford,YouTube Star,Philadelphia,27,Cancer,July,17,1994,57976,,
60,Chase,Grzegorczyk,YouTube Star, Michigan ,19,Sagittarius,November,25,2002,3501,,
61,Chase,Randall,YouTube Star,United States,37,Cancer,July,11,1984,67760,,
62,Chase,Peek,Cheerleader,Dothan,23,Pisces,March,19,1999,44514,,
63,Chase,Payton,YouNow Star, North Carolina ,25,Taurus,May,9,1997,81610,,
64,ChaseOnTwoWheels,ChaseOnTwoWheels,YouTube Star,Albany,34,Aries,March,30,1988,47516,,
65,Chase,O’Neill,TikTok Star,United States,19,Capricorn,January,12,2003,6585,,
66,Chase,Face,Cat,United States,17,Taurus,May,1,2005,178625,,
67,Chase,Myers,TikTok Star,United States,17,Cancer,July,2,2004,33328,,
68,Chase,Money,YouTube Star, Pennsylvania ,34,Cancer,July,7,1987,20943,,
69,Chase,Mitchell,Screenwriter,United States,37,Gemini,June,14,1984,177699,,
70,Chase,Minnifield,Football Player, Kentucky ,33,Aries,March,31,1989,211154,,
71,Chase,Miller,Race Car Driver, GA ,35,Aquarius,January,28,1987,107963,,
72,Chase,McQueen,Family Member,Los Angeles,27,Aquarius,February,8,1995,151191,,
73,Chase,McNary,Reality Star,Denver,33,Pisces,February,24,1989,51574,,
74,Chase,Mattson,Model, California ,27,Gemini,June,3,1994,1889,,
75,Chase,Masterson,TV Actress,Colorado Springs,59,Pisces,February,26,1963,120299,,
76,Chase,Mason,YouTube Star,United States,24,Taurus,May,18,1998,32671,,
77,Chase,Marvil,Instagram Star,United States,24,Virgo,August,29,1997,146021,,
78,Chase,Martin,Rapper, Ohio ,27,Virgo,September,6,1994,26785,,
79,Chase,Martin,Country Singer,Charleston,23,Leo,August,6,1998,62862,,
80,Chase,Mangum,TV Actor,Los Angeles,18,Libra,October,9,2003,75529,,
81,Chase,Lincoln,Instagram Star,United States,23,Scorpio,October,29,1998,159983,,
82,Chase,Liefeld,TV Actor,United States,19,Gemini,May,31,2002,71704,,
83,Chase,Lawrence,Pop Singer,United States,30,Virgo,September,21,1991,34946,,
84,Chase,Landry,Reality Star, LA ,33,Taurus,April,25,1989,74283,,
85,Chase,Kusero,Stylist,United States,38,Scorpio,November,8,1983,96510,,
86,Chase,Kennedy,Model,San Luis Obispo,28,Cancer,June,30,1993,81745,,
87,Chase,Keith,TikTok Star, Ohio ,19,Scorpio,October,24,2002,797,,
88,Chase,Johnson,TV Actor,Laguna Beach,33,Cancer,July,17,1988,78768,,
89,Chase,Jeter,Basketball Player, Nevada ,24,Virgo,September,19,1997,140188,,
90,Chase,Jarvis,Photographer,United States,50,Cancer,July,19,1971,80071,,
91,Chase,James,TikTok Star,United States,30,Taurus,April,23,1992,174313,,
92,Chase,Isaacs,Instagram Star,Austin,31,Sagittarius,December,11,1990,196129,,
93,Chase,Ingraham,Fitness Instructor,United States,39,Scorpio,November,8,1982,151609,,
94,yaboii.chase,yaboii.chase,TikTok Star,Tucson,20,Libra,October,11,2001,6190,,
95,Chase,Hudson,TikTok Star,Stockton,20,Taurus,May,15,2002,13,,
96,Chase,Hooper,Martial Artist,United States,22,Virgo,September,13,1999,119162,,
97,Chase,Hilt,YouTube Star,United States,29,Taurus,April,20,1993,43526,,
98,Chase,Hill,Model, Illinois ,23,Taurus,April,27,1999,22989,,
99,Chase,Headley,Baseball Player, CO ,38,Taurus,May,9,1984,96809,,
100,Chase,Hauck,Vine Star,Winter Park,30,Taurus,May,4,1992,102024,,
101,Chase,Haney,Instagram Star,Eufaula,24,Gemini,May,27,1997,154057,,
102,Chase,Hampton,Pop Singer,Oklahoma City,47,Capricorn,January,12,1975,145800,,
103,Chase,Hamilton,Model, Michigan ,26,Aries,April,9,1996,121164,,
104,Chase,Haddock,Family Member,United States,23,Leo,July,24,1998,30854,,
105,Chase,Goehring,Pop Singer,Long Beach,26,Scorpio,November,2,1995,12697,,
106,Chase,Gilroy,YouTube Star, Florida ,39,Pisces,March,5,1983,11131,,
107,Chase,Ellison,Movie Actor,Reno,28,Virgo,September,22,1993,23344,,
108,Chase,Elliott,Race Car Driver,Dawsonville,26,Sagittarius,November,28,1995,10409,,
109,Chase,Eatmon,YouTube Star,Liberal,26,Aries,April,18,1996,18889,,
110,Chase,Eagleson,YouTube Star, Ohio ,23,Libra,October,10,1998,85871,,
111,Chase,Duddy,Pop Singer,United States,37,Libra,October,1,1984,88692,,
112,Chase,Dillon,TV Actor,Lafayette,12,Libra,October,16,2009,77319,,
113,Chase,DeMoor,TikTok Star,United States,25,Gemini,June,12,1996,9836,,
114,Chase,Rosario,TikTok Star,United States,24,Libra,September,25,1997,114368,,
115,Chase,DeHart,BMX Rider,Philadelphia,37,Taurus,April,24,1985,149817,,
116,Chase,Davenport-Mills,TikTok Star,United States,17,Aries,April,15,2005,77213,,
117,Chase,Daniel,Football Player,Irving,35,Libra,October,7,1986,72135,,
118,Chase,Crawford,Movie Actor,New Bern,26,Pisces,March,11,1996,10472,,
119,Chase,Coy,Pop Singer, Indiana ,31,Sagittarius,December,13,1990,172409,,
120,Chase,Constantino,Dancer,Toronto,34,Capricorn,January,4,1988,80805,,
121,Chase,Comeau,TikTok Star,United States,19,Aquarius,January,26,2003,86386,,
122,Chase,Coleman,TV Actor,Tuscaloosa,37,Pisces,March,20,1985,73168,,
123,Chase,Cohl,Folk Singer,Canada,34,Scorpio,November,3,1987,145846,,
124,Chase,Clements,Model,Los Angeles,13,Cancer,July,3,2008,26934,,
125,Chase,Claypool,Football Player,Abbotsford,23,Cancer,July,7,1998,18987,,
126,Chase,Clark,TikTok Star,United States,22,Gemini,May,30,1999,202626,,
127,Chase,Chrisley,Reality Star, South Carolina ,25,Gemini,June,1,1996,4679,,
128,Chase,Carter,Instagram Star,Bahamas,24,Gemini,June,10,1997,11740,,
129,Chase,Caniff,Vine Star,Philadelphia,26,Gemini,June,5,1995,143135,,
130,Chase,Cabre,Race Car Driver,Tampa,25,Aquarius,February,7,1997,94960,,
131,Chase,Budinger,Basketball Player,Encinitas,33,Gemini,May,22,1988,138839,,
132,Chase,Bryant,Country Singer, TX ,29,Libra,October,9,1992,54568,,
133,Chase,Brown,Rock Singer,Victoria,38,Taurus,May,7,1984,118003,,
134,Chase,Brosamle,TV Actor,United States,15,Aries,March,30,2007,149850,,
135,Chase,Bolnick,Movie Actor,United States,19,Virgo,September,9,2002,127764,,
136,Chase,Blackburn,Football Player,Bellefontaine,38,Gemini,June,10,1983,106574,,
137,Chase,Benji,Rapper,United States,23,Virgo,September,12,1998,125022,,
138,Chase,Bateman,Family Member,United States,3,Virgo,September,15,2018,138919,,
139,Chase,Bailey,Chef, California ,20,Scorpio,November,12,2001,62181,,
140,Chase,Bailey,TikTok Star,United States,22,Aries,March,23,2000,36998,,
141,Chase,B.,DJ,United States,32,Taurus,May,11,1990,46028,,
142,Chase,Austin,TV Actor, Florida ,29,Aries,April,10,1993,34728,,
143,Chase,Anthony,Comedian, Georgia ,37,Cancer,July,13,1984,119040,,
144,Chase,Adams,Basketball Player,United States,22,Scorpio,November,8,1999,53211,,
145,Chasaity,Colón,Model,Poughkeepsie,21,Sagittarius,December,13,2000,73725,,
146,Chas,Taylor,Instagram Star,Muskegon,19,Libra,October,4,2002,58937,,
147,Chas,Steinbrugge,TikTok Star, Virginia ,20,Libra,October,17,2001,203221,,
148,Chas,Mcormick,Baseball Player,West Chester,27,Aries,April,19,1995,130657,,
149,Chas,Letters,Instagram Star,Netherlands,32,Virgo,August,23,1989,67308,,
150,Chas,Laughlin,TV Actor, Oregon ,27,Pisces,March,10,1995,11415,,
151,Chas,Hodges,Rock Singer,England,,Capricorn,December,28,1943,112601,Sep 22,
152,Chas,Guldemond,Snowboarder, New Hampshire ,35,Taurus,April,22,1987,194166,,
153,Chas,Franco,TikTok Star,United States,33,Cancer,June,30,1988,94361,,
154,Chas,Chandler,Bassist,England,,Sagittarius,December,18,1938,82006,Jul 17,
155,Charytín,Goyco,World Music Singer,Dominican Republic,72,Gemini,May,23,1949,95756,,
156,Charyl,Chappuis,Soccer Player,Switzerland,30,Capricorn,January,12,1992,91116,,
157,Charyl,Chacón,TV Show Host,Lima,36,Cancer,July,5,1985,168557,,
158,charxfidgets101,charxfidgets101,TikTok Star,United States,14,Leo,August,20,2007,19969,,
159,Charul,Malik,Journalist,Delhi,44,Pisces,March,5,1978,172646,,
160,Charu,Sharma,Instagram Star,India,25,Aries,April,8,1997,103089,,
161,Charu,Asopa,TV Actress,India,28,Pisces,February,27,1994,164493,,
162,Charry,Dasovich,YouTube Star,Philippines,64,Gemini,May,28,1957,167153,,
163,Charron,Charron,Rapper,Ottawa,30,Cancer,June,29,1991,25071,,
164,charrliiieeee,charrliiieeee,TikTok Star,United States,20,Pisces,March,5,2002,119334,,
165,Charriii5,Charriii5,YouTube Star,United States,26,Aries,March,22,1996,65003,,
166,Charo,Charo,Pop Singer,Murcia,71,Capricorn,January,15,1951,16266,,
167,Charo,Soriano,Volleyball Player,Philippines,36,Libra,October,14,1985,198985,,
168,Charo,Santos-Concio,TV Show Host,Calapan,66,Scorpio,October,27,1955,81097,,
169,Charo,Ronquillo,Model,Philippines,32,Taurus,April,22,1990,197821,,
170,Charnie,Reeves,Blogger,Australia,29,Aquarius,February,9,1993,167511,,
171,Charnett,Moffett,Bassist, New York ,54,Gemini,June,10,1967,85014,,
172,Charnella,Mugisha,TikTok Star,Burundi,20,Capricorn,January,10,2002,118500,,
173,Charnele,Brown,TV Actress,East Hampton,61,Scorpio,October,30,1960,125182,,
174,Charne,White,Reality Star,Australia,41,Taurus,May,13,1981,206408,,
175,Charmy,Kaur,Movie Actress,India,34,Taurus,May,17,1988,91520,,
176,Charmx,Charmx,YouTube Star,Canada,27,Libra,September,30,1994,7306,,
177,Charmion,King,TV Actress,Canada,,Leo,July,25,1925,184410,Jan 6,
178,Charmin,Lee,TV Actress,United States,54,Capricorn,December,25,1967,122447,,
179,Charmian,Carr,Movie Actress,Chicago,,Capricorn,December,27,1942,27311,Sep 17,
180,Charmeika,Addison,Reality Star,United States,29,Aries,March,26,1993,187500,,
181,Charmane,Isabella,TikTok Star,London,28,Scorpio,October,28,1993,13679,,
182,Char,Warren,Reality Star,Chicago,38,Sagittarius,November,22,1983,30308,,
183,Charmaine,Solomon,Chef,Sri Lanka,91,Virgo,August,31,1930,209720,,
184,Charmaine,Sheh,TV Actress,Hong Kong,46,Gemini,May,28,1975,65567,,
185,Charmaine,Promes,Dancer,Netherlands,21,Aries,April,10,2001,99539,,
186,Charmaine,Olivia,Painter,Encinitas,34,Pisces,February,25,1988,112350,,
187,Charmaine,Loja,TikTok Star,Philippines,30,Gemini,June,12,1991,170236,,
188,Charmaine,Johnise,Reality Star, Louisiana ,32,Pisces,February,21,1990,17368,,
189,Charmaine,Hooper,Soccer Player,Georgetown,54,Capricorn,January,15,1968,168693,,
190,Charmaine,Glock,Instagram Star,Bellevue,32,Sagittarius,November,30,1989,121484,,
191,Charmaine,Fong,Movie Actress,China,42,Taurus,May,1,1980,200253,,
192,Charmaine,Dulak,YouTube Star,Philippines,31,Virgo,September,12,1990,113562,,
193,Charm,Norris,YouTube Star,Newcastle,2,Sagittarius,December,9,2019,588,,
194,Charm,La'donna,Choreographer, California ,34,Taurus,May,15,1988,94848,,
195,Jessica,Killings,Model,Inland Empire,32,Cancer,July,7,1989,46020,,
196,Charlz,Mendoza,Instagram Star, California ,20,Taurus,April,27,2002,132560,,
197,charlypi,charlypi,TikTok Star,Mexico,31,Scorpio,November,12,1990,174277,,
198,charlyokei,charlyokei,TikTok Star,United States,21,Cancer,July,9,2000,72513,,
199,Charlyne,Yi,Movie Actress,Los Angeles,36,Capricorn,January,4,1986,30802,,
200,Charlykhn,Charlykhn,Instagram Star,Germany,26,Taurus,April,24,1996,164609,,
201,Charly,Charly,YouTube Star,Mexico,32,Pisces,March,10,1990,155952,,
202,Charly,Sinewan,YouTube Star,Madrid,46,Cancer,July,21,1975,143693,,
203,Charly,Poirier,TikTok Star,Paris,24,Libra,October,21,1997,43464,,
204,Charly,McClain,Country Singer,Memphis,66,Aries,March,26,1956,155461,,
205,Charly,Martin,Football Player, Washington ,38,Pisces,March,20,1984,171770,,
206,Charly,Maíz,YouTube Star,Argentina,32,Leo,July,29,1989,197571,,
207,Charly,López,World Music Singer,Mexico,52,Libra,October,10,1969,140799,,
208,Charly,Jordan,Model,Las Vegas,23,Pisces,March,9,1999,784,,
209,charly,Iacono,YouTube Star,Argentina,31,Cancer,July,11,1990,206141,,
210,Charly,García,Rock Singer,Buenos Aires,70,Scorpio,October,23,1951,91452,,
211,Charly,DarkSaint,YouTube Star,Mexico,39,Cancer,June,24,1982,194585,,
212,Charly,Caruso,TV Show Host,Indianapolis,34,Cancer,July,14,1987,43902,,
213,Charly,Boy,World Music Singer,Nigeria,70,Gemini,June,19,1951,47557,,
214,Charly,Black,Pop Singer,Jamaica,42,Aries,April,6,1980,38843,,
215,Charly,Bell,R&B Singer,France,33,Cancer,July,14,1988,179376,,
216,Charly,Alberti,Drummer,Argentina,59,Aries,March,27,1963,115181,,
217,Charlton,Heston,Movie Actor,Evanston,,Libra,October,4,1923,27018,Apr 5,
218,Charlton,Harley,TikTok Star,Rochester,50,Aquarius,February,16,1972,114425,,
219,Charlton,Booker,Radio Host,England,51,Pisces,March,3,1971,195266,,
220,Charlotte,Flair,Wrestler,Charlotte,36,Aries,April,5,1986,3117,,
221,Charlotte,Zone,Pop Singer,London,16,Gemini,June,11,2005,29704,,
222,Charlotte,York,TikTok Star,Wales,22,Leo,August,20,1999,167090,,
223,Charlotte,Xu,Instagram Star,Australia,25,Aries,April,7,1997,218504,,
224,Charlotte,Wurdig,TV Show Host,Oslo,43,Cancer,July,11,1978,156401,,
225,Charlotte,Winslow,Pop Singer,Canada,25,Libra,October,18,1996,92485,,
226,Charlotte,Wessels,Metal Singer,Zwolle,35,Taurus,May,13,1987,73706,,
227,Charlotte,Violet,TikTok Star,United States,30,Aries,April,15,1992,133182,,
228,Charlotte,Viez,TikTok Star,France,20,Cancer,July,4,2001,166516,,
229,Charlotte,Vidal,TikTok Star,Paris,27,Scorpio,November,11,1994,175170,,
230,Charlotte,Vertes,Instagram Star, Pennsylvania ,25,Taurus,May,5,1997,13375,,
231,Charlotte,Vega,TV Actress,Madrid,28,Aquarius,February,10,1994,68667,,
232,Charlotte,Valandrey,TV Actress,Paris,53,Sagittarius,November,29,1968,156132,,
233,Charlotte,Tyler,Pop Singer,England,34,Aries,March,31,1988,148288,,
234,Charlotte,Traynor,Reality Star,United States,46,Pisces,March,16,1976,82610,,
235,Charlotte,Tilbury,Makeup Artist,England,49,Aquarius,February,10,1973,7490,,
236,Charlotte,Tighe,Instagram Star,Manchester,29,Aquarius,February,15,1993,109224,,
237,Charlotte,Taylor,YouTube Star,England,33,Aquarius,January,25,1989,48823,,
238,Charlotte,Summers,Pop Singer,Spain,16,Scorpio,November,15,2005,12441,,
239,Charlotte,Sullivan,TV Actress,Toronto,38,Libra,October,21,1983,63975,,
240,Charlotte,Stewart,TV Actress,Yuba City,81,Pisces,February,27,1941,113463,,
241,Charlotte,Spencer,Movie Actress,Harlow,30,Libra,September,26,1991,116876,,
242,Charlotte,Sometimes,Pop Singer, NJ ,34,Capricorn,January,15,1988,162092,,
243,Charlotte,Smith,Basketball Player, North Carolina ,48,Virgo,August,23,1973,90642,,
244,Charlotte,Skeoch,Movie Actress,Surrey,33,Pisces,February,22,1989,125899,,
245,Charlotte,Sine,Instagram Star,Monaco,22,Virgo,September,19,1999,16499,,
246,Charlotte,Sendi,Digital Artist,Alexandria,22,Leo,August,9,1999,165642,,
247,Charlotte,Sands,Pop Singer,United States,25,Leo,August,9,1996,30629,,
248,Charlotte,Sanders,Instagram Star,England,27,Virgo,August,26,1994,53509,,
249,Charlotte,Samuels,Swimmer,United States,23,Sagittarius,November,28,1998,64054,,
250,Charlotte,Salt,TV Actress,Staffordshire,36,Leo,August,12,1985,71454,,
251,Charlotte,Rutherford,Photographer, Texas ,28,Leo,August,21,1993,162225,,
252,Charlotte,Ruff,YouTube Star,Birmingham,32,Leo,August,20,1989,147987,,
253,Charlotte,Ross,Soap Opera Actress,Winnetka,54,Aquarius,January,21,1968,65891,,
254,Charlotte,Rose,Model,London,35,Aries,April,9,1987,47011,,
255,Charlotte,Ronson,Fashion Designer,England,44,Leo,August,7,1977,107574,,
256,Charlotte,Roche,Novelist,England,44,Pisces,March,18,1978,114127,,
257,Charlotte,Robillard-Millette,Tennis Player,Montreal,23,Capricorn,January,12,1999,116968,,
258,Charlotte,Roberts,TikTok Star,England,19,Taurus,May,12,2003,2214,,
259,Charlotte,Ritchie,TV Actress,England,32,Virgo,August,29,1989,36022,,
260,Charlotte,Riley,Movie Actress,England,40,Capricorn,December,29,1981,49166,,
261,Charlotte,Riddell,Novelist,Ireland,,Libra,September,30,1832,200635,Sep 24,
262,Charlotte,Rampling,Movie Actress,England,76,Aquarius,February,5,1946,73216,,
263,Charlotte,Rae,TV Actress,Milwaukee,,Taurus,April,22,1926,39373,Aug 5,
264,Charlotte,Pulley,TV Actress, California ,16,Taurus,April,24,2006,26985,,
265,Charlotte,Pirroni,Instagram Star,Monaco,28,Leo,August,17,1993,86922,,
266,Charlotte,Pilgrim,YouTube Star,England,29,Aries,April,18,1993,151242,,
267,Charlotte,Perrelli,Pop Singer,Sweden,47,Libra,October,7,1974,100175,,
268,Charlotte,Parkes,YouTube Star,England,28,Aquarius,January,21,1994,6666,,
269,Charlotte,Palermino,TikTok Star,United States,35,Taurus,May,16,1987,168274,,
270,Charlotte,Norsworthy,Movie Actress,Savannah,24,Cancer,July,22,1997,132413,,
271,Charlotte,Nicdao,TV Actress,Australia,30,Leo,August,14,1991,54341,,
272,Charlotte,Neylon,TikTok Star,United States,20,Gemini,June,19,2001,156229,,
273,Charlotte,Muhl,Rock Singer,Atlanta,34,Leo,August,17,1987,78150,,
274,Lottie,Moss,Model,England,24,Capricorn,January,9,1998,13368,,
275,Charlotte,Moran,Instagram Star,England,32,Capricorn,January,8,1990,156790,,
276,Charlotte,Mezvinsky,Family Member,New York City,7,Libra,September,27,2014,88375,,
277,Charlotte,Mew,Poet,England,,Scorpio,November,15,1869,151592,Mar 24,
278,Charlotte,McKinney,Model,Orlando,28,Leo,August,6,1993,12817,,
279,Charlotte,McKenna,Model,England,35,Aries,April,10,1987,69394,,
280,Charlotte,McKee,Model,Boston,26,Scorpio,November,6,1995,40738,,
281,Charlotte,Martin,Rock Singer, IL ,45,Scorpio,October,31,1976,109279,,
282,Charlotte,Macleod,Novelist,Canada,,Scorpio,November,12,1922,144878,Jan 14,
283,Charlotte,Lum,Instagram Star,Singapore,26,Libra,October,21,1995,62473,,
284,Charlotte,Lewis,Movie Actress,England,54,Leo,August,7,1967,102951,,
285,Charlotte,Crosby,Reality Star,Sunderland,32,Taurus,May,17,1990,3331,,
286,Charlotte,Lawrence,Pop Singer,Los Angeles,21,Gemini,June,8,2000,6885,,
287,Charlotte,Lamb,Novelist,England,,Capricorn,December,22,1937,177549,Oct 8,
288,Charlotte,Kelly,Family Member,Australia,22,Aries,March,31,2000,53314,,
289,Charlotte,Kalla,Skier,Sweden,34,Cancer,July,22,1987,104898,,
290,Charlotte,Jordan,TV Actress,England,27,Gemini,May,31,1994,19618,,
291,Charlotte,James,TikTok Star,England,27,Aries,March,24,1995,16170,,
292,Charlotte,Jaconelli,Pop Singer,Essex,26,Virgo,August,24,1995,68500,,
293,Charlotte,Jackson,TV Show Host,England,42,Cancer,June,29,1979,109836,,
294,Charlotte,Jacklin,Blogger,England,35,Gemini,May,22,1986,158823,,
295,Charlotte,Hu,Photographer,United States,35,Virgo,September,2,1986,213393,,
296,Charlotte,Hopkins,Lawyer,United States,60,Aries,April,17,1962,174301,,
297,Charlotte,Hope,TV Actress,England,30,Libra,October,14,1991,29775,,
298,Charlotte,Hole,Blogger,England,28,Aquarius,January,25,1994,130172,,
299,Charlotte,Hayes,TikTok Star,England,20,Leo,July,26,2001,93692,,
300,Charlie,Hayes,TikTok Star,London,22,Aries,April,11,2000,57783,,
301,Charlotte,Hawkins,TV Show Host,England,47,Taurus,May,16,1975,29851,,
302,Charlotte,Hatherley,Rock Singer,England,42,Gemini,June,20,1979,141133,,
303,Charlotte,Haffner,TikTok Star,France,19,Aries,April,8,2003,130569,,
304,Charlotte,Haas,TikTok Star,Charleston,17,Aquarius,January,23,2005,64136,,
305,Charlotte,Guizonne,Journalist,France,35,Pisces,March,3,1987,142529,,
306,Charlotte,Groeneveld,Blogger,Netherlands,37,Libra,September,29,1984,112359,,
307,Charlotte,Gonin,Pop Singer,Mulhouse,39,Pisces,March,14,1983,29954,,
308,Charlotte,Gilman,Civil Rights Leader,Hartford,,Cancer,July,3,1860,110357,Aug 17,
309,Charlotte,Gillies,Family Member,Los Angeles,1,Libra,September,28,2020,113054,,
310,Charlotte,Gascoigne,TikTok Star,England,35,Libra,September,30,1986,19048,,
311,Charly,Savely,Photographer,Bristol,35,Sagittarius,December,21,1986,203517,,
312,Charlotte,Gainsbourg,Movie Actress,England,50,Cancer,July,21,1971,60528,,
313,Charlotte,Free,Model,Los Angeles,28,Cancer,June,22,1993,103919,,
314,Charlotte,Fox,TV Actress,Santa Fe,36,Leo,August,14,1985,103132,,
315,Charlotte,Ferran,Instagram Star,Indonesia,7,Capricorn,January,15,2015,154268,,
316,Charlotte,Edwards,Cricket Player,England,42,Sagittarius,December,17,1979,79596,,
317,Charlotte,Dyson,TikTok Star,Huddersfield,22,Aries,April,2,2000,221798,,
318,Charlotte,Dyer,YouTube Star,Derby,26,Virgo,August,28,1995,71100,,
319,Charlotte,Durgeat,Instagram Star,France,28,Virgo,August,31,1993,157214,,
320,Charlotte,Dujardin,Equestrian,London,36,Cancer,July,13,1985,18856,,
321,Charlotte,Drury,Gymnast,Laguna Beach,25,Gemini,June,4,1996,118908,,
322,Charlotte,Dobson,Sailor,Glasgow,35,Gemini,June,5,1986,168312,,
323,Charlotte,Dobre,YouTube Star,Canada,32,Virgo,September,7,1989,9716,,
324,Charlotte,Diamond,Folk Singer,Canada,76,Leo,July,31,1945,74452,,
325,Charlotte,Devaney,DJ,London,34,Pisces,March,19,1988,104151,,
326,Charlotte,Dean,Illustrator, California ,39,Libra,September,28,1982,10456,,
327,Charlotte,Witte,DJ,Belgium,29,Cancer,July,21,1992,56024,,
328,Charlotte,Carle,Model,England,35,Aquarius,February,9,1987,142864,,
