,first_name,last_name,proffession,Birthplace,Age,Birth Sign,month,day,year,popularity_rate,DEATH DATE,DISAPPEARED DATE
76,Margaret,Court,Tennis Player,Australia,79,Cancer,July,16,1942,124947,,
77,Margaret,Corbin,War Hero, Pennsylvania ,,Scorpio,November,12,1751,114530,Jan 16,
78,Margaret,Colin,TV Actress,New York City,63,Gemini,May,26,1958,55157,,
79,Margaret,Clunie,TV Actress,England,34,Libra,October,3,1987,77314,,
80,Margaret,Cho,Comedian,San Francisco,53,Sagittarius,December,5,1968,19359,,
81,Margaret,Campbell,Movie Actress, Missouri ,,Taurus,April,24,1883,202574,Jun 27,
82,Margaret,Cabourn-Smith,Comedian,England,46,Leo,July,25,1975,171615,,
83,Molly,Brown,Titanic Survivor,Hannibal,,Cancer,July,18,1867,12871,Oct 26,
84,Margaret,Brown,Children's Author, New York ,,Gemini,May,23,1910,117100,Nov 13,
85,Margaret,Bourke-White,Photographer,The Bronx,,Gemini,June,14,1904,130802,Aug 27,
86,Margaret,Berger,Pop Singer,Trondheim,36,Virgo,September,11,1985,125306,,
87,Margaret,Becker,Rock Singer, New York ,62,Cancer,July,17,1959,159468,,
88,Margaret,Avison,Poet,Canada,,Taurus,April,23,1918,220243,Jul 31,
89,Margaret,Avery,Movie Actress, OK ,78,Aquarius,January,20,1944,64591,,
90,Margaret,Atwood,Poet,Ottawa,82,Scorpio,November,18,1939,31407,,
91,Margaret,Neve,,United States,,Taurus,May,18,1792,76565,Apr 4,
92,Margaret,Abbott,Golfer,India,,Gemini,June,15,1876,185588,Jun 10,
93,Margalo,Gillmore,Stage Actress,England,,Gemini,May,31,1897,197443,Jun 30,
94,Marga,Hindersin,Model,Barcelona,32,Gemini,June,10,1989,188861,,
95,Marg,Helgenberger,TV Actress, NE ,63,Scorpio,November,16,1958,22830,,
96,maretamee,maretamee,TikTok Star,England,20,Pisces,March,15,2002,61778,,
97,Maret,Maripuu,Politician,Estonia,47,Cancer,July,16,1974,207686,,
98,Maren,Turmo,Instagram Star,Norway,23,Aries,March,31,1999,146604,,
99,Maren,Schiller,Blogger,Germany,26,Leo,July,24,1995,127480,,
100,Maren,Platou,,Bergen,29,Taurus,April,22,1993,95147,,
101,Maren,Morris,Country Singer,Arlington,32,Aries,April,10,1990,4119,,
102,Maren,Merkel,YouTube Star,Germany,30,Taurus,May,6,1992,41282,,
103,Maren,Kate,Entrepreneur,Las Vegas,36,Gemini,May,27,1985,191159,,
104,Maren,Hemeon,TikTok Star,United States,24,Aquarius,February,1,1998,185984,,
105,Maren,Hammerschmidt,Biathlete,Germany,32,Scorpio,October,24,1989,196794,,
106,Maren,Baxter,Blogger,Norway,34,Taurus,May,11,1988,215114,,
107,Maren,Bailey,Instagram Star,United States,26,Sagittarius,November,26,1995,117227,,
108,Maren,Altman,TikTok Star,Houston,23,Virgo,August,24,1998,41080,,
109,Mareliz,Glaze,YouTube Star,Skokie,25,Pisces,February,28,1997,95542,,
110,Marelisa,Gibson,Pageant Contestant,Caracas,33,Virgo,August,26,1988,156198,,
111,Marek,Zidlicky,Hockey Player,Czech Republic,45,Aquarius,February,3,1977,169461,,
112,Marek,Valášek,YouTube Star,Czech Republic,24,Aries,April,15,1998,135186,,
113,Marek,Strojvus,Fitness Instructor,Slovakia,40,Scorpio,October,24,1981,168866,,
114,Marek,Piekarczyk,Rock Singer,Poland,70,Cancer,July,13,1951,177050,,
115,Marek,Lambora,TV Actor,Czech Republic,26,Gemini,May,23,1995,106716,,
116,Marek,Jankulovski,Soccer Player,Czech Republic,45,Taurus,May,9,1977,185061,,
117,Marek,Hamsik,Soccer Player,Slovakia,34,Leo,July,27,1987,37722,,
118,Marek,Fritz,TikTok Star,Nuremberg,22,Taurus,May,16,2000,32268,,
119,Marek,Fasiang,TV Actor,Czech Republic,36,Leo,July,27,1985,164461,,
120,Mareile,Hoppner,TV Show Host,Lubeck,45,Taurus,May,12,1977,151908,,
121,Mareen,Schauder,Blogger,Germany,34,Leo,August,10,1987,173073,,
122,Maree,Cheatham,TV Actress, Oklahoma ,81,Gemini,June,2,1940,16459,,
123,Mare,Winningham,Movie Actress,Phoenix,63,Taurus,May,16,1959,34802,,
124,Mare,Meijaard,TikTok Star,United States,18,Virgo,September,12,2003,113260,,
125,Mare,Cevallos,TV Show Host,Ecuador,28,Virgo,September,10,1993,170038,,
126,Mardy,Gilyard,Football Player,Daytona Beach,35,Sagittarius,December,2,1986,173946,,
127,Mardy,Fish,Tennis Player,Edina,40,Sagittarius,December,9,1981,123064,,
128,Marcysia,Ryskala,Instagram Star,Poland,24,Capricorn,December,25,1997,107410,,
129,Marcy,Yu,Blogger,Costa Rica,34,Sagittarius,November,27,1987,171778,,
130,Marcy,Walker,TV Actress,Paducah,60,Sagittarius,November,26,1961,77279,,
131,Emme,Rylan,Soap Opera Actress, Rhode Island ,41,Scorpio,November,4,1980,45747,,
132,Marcy,Kaptur,Politician,Toledo,75,Gemini,June,17,1946,99535,,
133,Marcustoocrazy,Marcustoocrazy,TikTok Star,Phoenix,22,Capricorn,January,16,2000,76203,,
134,Marcus,Zegarowski,Basketball Player, Massachusetts ,23,Leo,August,3,1998,163606,,
135,Marcus,Zane,TV Actor,Canada,21,Leo,August,21,2000,130263,,
136,Marcus,Wissing,TikTok Star,United States,30,Gemini,June,17,1991,46503,,
137,Marcus,Williams,DJ,Trinidad And Tobago,34,Cancer,June,28,1987,103788,,
138,Marcus,Wesslen,Bassist,Sweden,40,Capricorn,January,13,1982,155223,,
139,Marcus,Washington,Football Player, Alabama ,44,Libra,October,17,1977,100461,,
140,Marcus,Wareing,Chef,Southport,51,Cancer,June,29,1970,72523,,
141,Marcus,Ward,Politician, New Jersey ,,Scorpio,November,9,1812,177463,Apr 25,
142,Marcus,Vinícius,Music Producer,Brazil,30,Scorpio,November,19,1991,202562,,
143,Marcus,Vick,Football Player,Newport News,38,Pisces,March,20,1984,131101,,
144,Marcus,Veltri,YouTube Star,San Antonio,27,Sagittarius,December,8,1994,24514,,
145,Marcus,Reposo,TikTok Star,Oslo,17,Cancer,June,22,2004,93328,,
146,Marcus,Trufant,Football Player, Washington ,41,Capricorn,December,25,1980,134830,,
147,Marcus,Trescothick,Cricket Player,England,46,Capricorn,December,25,1975,154618,,
148,Marcus,Thornton,Basketball Player,Baton Rouge,34,Gemini,June,5,1987,146579,,
149,Marcus,Thigpen,Football Player, Michigan ,36,Taurus,May,15,1986,188568,,
150,Marcus,Tankard,Reality Star, Alabama ,37,Cancer,July,11,1984,142861,,
151,Marcus,Stroman,Baseball Player,Long Island,31,Taurus,May,1,1991,35425,,
152,Marcus,Stoinis,Cricket Player,Perth,32,Leo,August,16,1989,98781,,
153,Marcus,Stewart,Soccer Player,England,49,Scorpio,November,7,1972,113666,,
154,Marcus,Spears,Football Player, Louisiana ,39,Pisces,March,8,1983,94187,,
155,Marcus,Smith,Football Player,Columbus,37,Capricorn,January,11,1985,44647,,
156,Marcus,Smith,Rugby Player,Manila,23,Aquarius,February,14,1999,59801,,
157,Marcus,Smart,Basketball Player, TX ,28,Pisces,March,6,1994,10092,,
158,Marcus,Siepen,Guitarist,Germany,53,Virgo,September,8,1968,199704,,
159,Marcus,Sherels,Football Player,Rochester,34,Libra,September,30,1987,91795,,
160,Marcus,Semien,Baseball Player,San Francisco,31,Virgo,September,17,1990,102640,,
161,Marcus,Sedgwick,Novelist,England,54,Aries,April,8,1968,147910,,
162,Marcus,Scribner,TV Actor,Los Angeles,22,Capricorn,January,7,2000,10161,,
163,Marcus,Schenkenberg,Model,Sweden,53,Leo,August,4,1968,88279,,
164,Marcus,Sayles,TikTok Star,Torrance,20,Sagittarius,December,3,2001,106933,,
165,Marcus,Sarjeant,Dancer,United States,21,Gemini,June,1,2000,107862,,
166,Marcus,Sand,Bassist, South Dakota ,30,Libra,October,11,1991,159890,,
167,Marcus,Samuelsson,Chef,Addis Ababa,52,Aquarius,January,25,1970,46261,,
168,Marcus,Rosner,TV Actor,Canada,32,Leo,August,10,1989,157805,,
169,Marcus,Rosell,Drummer,Sweden,30,Gemini,June,15,1991,175364,,
170,Marcus,Rogers,YouTube Star,Germany,35,Cancer,July,19,1986,163805,,
171,Marcus,Roberts,Pianist,Jacksonville,58,Leo,August,7,1963,169948,,
172,Marcus,Richardson,YouTube Star,Winnipeg,49,Aries,March,31,1973,103487,,
173,Marcus,Reno,War Hero, Illinois ,,Scorpio,November,15,1834,179545,Mar 30,
174,Marcus,Rempel,TikTok Star,Canada,23,Capricorn,January,16,1999,188135,,
175,Marcus,Rashford,Soccer Player,Manchester,24,Scorpio,October,31,1997,2732,,
176,Marcus,Quinley,TikTok Star,United States,43,Aquarius,February,15,1979,97329,,
177,Marcus,Prinz,Business Executive,Germany,45,Sagittarius,December,20,1976,208759,,
178,Marcus,Piggott,Photographer,Wales,51,Capricorn,January,15,1971,158382,,
179,Marcus,Phillips,Soccer Player,England,48,Libra,October,17,1973,141004,,
180,Marcus,Peters,Football Player,Oakland,29,Capricorn,January,9,1993,44588,,
181,Marcus,Perez,Instagram Star,Los Angeles,29,Capricorn,January,2,1993,17124,,
182,Marcus,Paulk,TV Actor,Los Angeles,35,Libra,October,12,1986,41197,,
183,Marcus,Patrick,Soap Opera Actor,Bath,47,Gemini,June,5,1974,132836,,
184,Marcus,Patric,Soap Opera Actor,England,42,Leo,August,17,1979,110799,,
185,Marcus,Passey,Punk Singer,Melbourne,25,Gemini,June,10,1996,104696,,
186,Marcus,Parks,Podcast Host, Texas ,39,Capricorn,January,19,1983,155047,,
187,Marcus,Paige,Basketball Player,Cedar Rapids,28,Virgo,September,11,1993,56139,,
188,Marcus,Oscarsson,Journalist,Sweden,46,Aries,March,21,1976,140138,,
189,Marcus,Ortiz,TikTok Star,United States,16,Pisces,March,8,2006,32513,,
190,Marcus,Ornellas,Soap Opera Actor,Rio de Janeiro,40,Taurus,May,19,1982,95531,,
191,Marcus,Olin,TikTok Star,Portland,23,Aries,April,10,1999,2830,,
192,Lynn,Spirit,Facebook Star,United States,34,Aquarius,February,17,1988,21918,,
193,Marcus,Nyman,YouTube Star,Sweden,29,Cancer,June,23,1992,36857,,
194,Marcus,North,Cricket Player,Australia,42,Leo,July,28,1979,182147,,
195,Marcus,Nordli,Music Producer,Oslo,34,Virgo,September,15,1987,82707,,
196,Marcus,Nispel,Director,Germany,58,Gemini,May,26,1963,196237,,
197,Marcus,Mumford,Folk Singer,Anaheim,35,Aquarius,January,31,1987,34347,,
198,Marcus,Morris,Basketball Player,Philadelphia,32,Virgo,September,2,1989,29261,,
199,Marcus,Monroe,Comedian,Milwaukee,37,Taurus,May,2,1985,151570,,
200,Marcus,Mocharski,TikTok Star,Vancouver,20,Virgo,September,21,2001,15512,,
201,Marcus,Mitchell,Movie Actor,Houston,33,Capricorn,December,27,1988,66076,,
202,Marcus,Miller,Composer,Brooklyn,62,Gemini,June,14,1959,86625,,
203,Marcus,Michel,Instagram Star,Oak Lawn,26,Capricorn,January,5,1996,25936,,
204,Marcus,Mellado,Instagram Star,United States,27,Leo,August,9,1994,27171,,
205,Marcus,McNeill,Football Player,Chicago,38,Scorpio,November,16,1983,191327,,
206,Marcus,Martin,Football Player,Los Angeles,28,Sagittarius,November,29,1993,94231,,
207,Marcus,Mariota,Football Player,Honolulu,28,Scorpio,October,30,1993,13583,,
208,Marcus,Majella,TV Actor,Rio de Janeiro,43,Taurus,May,11,1979,196099,,
209,Marcus,Mailei,Football Player, Utah ,35,Libra,October,3,1986,213173,,
210,Marcus,Luttrell,War Hero,Houston,46,Scorpio,November,7,1975,40747,,
211,Marcus,Jr.,Basketball Player,United States,26,Pisces,March,4,1996,103543,,
212,Marcus,Loew,Film Producer, New York ,,Taurus,May,7,1870,155500,Sep 5,
213,Marcus,Lemonis,TV Show Host,Beirut,48,Scorpio,November,16,1973,72600,,
214,Marcus,Lee,Basketball Player,San Francisco,27,Virgo,September,14,1994,127779,,
215,Marcus,Lattimore,Football Player, SC ,30,Scorpio,October,29,1991,96491,,
216,Marcus,Krussell,Instagram Star, Michigan ,22,Sagittarius,December,20,1999,90330,,
217,Marcus,Kruger,Hockey Player,Sweden,31,Gemini,May,27,1990,157490,,
218,Marcus,Kowal,MMA Fighter,Gothenburg,45,Aries,March,26,1977,187985,,
219,Marcus,Kleveland,Snowboarder,Norway,23,Taurus,April,25,1999,52706,,
220,Marcus,Kennard,Vine Star,Lawton,31,Libra,October,16,1990,106661,,
221,Marcus,Kane,TikTok Star,United States,23,Libra,October,21,1998,166063,,
222,Marcus,Jordan,Family Member,Chicago,31,Capricorn,December,24,1990,33592,,
223,Marcus,Jones,Football Player,Jacksonville,48,Leo,August,15,1973,105114,,
224,Marcus,Johnson,Music Producer,Columbus,50,Leo,July,26,1971,68233,,
225,Marcus,Johns,TV Actor,Miami,29,Aries,April,11,1993,4475,,
226,Marcus,Johansson,Hockey Player,Landskrona,31,Libra,October,6,1990,133462,,
227,Marcus,Jefferson,TikTok Star,United States,20,Aquarius,January,21,2002,136305,,
228,Marcus,Hyde,Photographer,United States,34,Gemini,June,3,1987,155742,,
229,Marcus,Hurley,Cyclist, New York ,,Capricorn,December,22,1883,220078,Mar 28,
230,Marcus,Hummon,Country Singer,"Washington, DC",61,Capricorn,December,28,1960,210004,,
231,Marcus,Hudson,Football Player, Florida ,39,Scorpio,November,15,1982,110430,,
232,Marcus,Holman,Lacrosse Player,Baltimore,31,Taurus,May,2,1991,164139,,
233,Markus,Holgersson,Soccer Player,Sweden,37,Aries,April,16,1985,177708,,
234,Marcus,Hodges,Fitness Instructor,United States,34,Aries,March,26,1988,206426,,
235,Marcus,Hill,Twitch Star,Honolulu,30,Aries,March,30,1992,23892,,
236,Marcus,Hicks,MMA Fighter,Lewisville,46,Sagittarius,November,25,1975,206312,,
237,Marcus,Hernandez,Family Member, New Jersey ,26,Aries,April,3,1996,120872,,
238,Marcus,Henderson,Guitarist, California ,49,Pisces,March,16,1973,103308,,
239,Marcus,Hellner,Skier,Sweden,36,Sagittarius,November,25,1985,183408,,
240,Marcus,Harvey,Reality Star,United States,39,Aquarius,February,9,1983,87573,,
241,Marcus,Harris,Football Player, Minnesota ,47,Libra,October,11,1974,150652,,
242,Marcus,Hanna,Instagram Star, Kentucky ,25,Gemini,May,21,1997,129538,,
243,Marcus,Hahnemann,Soccer Player, Washington ,49,Gemini,June,15,1972,209340,,
244,Marcus,Gunnarsen,Pop Singer,Elverum,20,Pisces,February,21,2002,1715,,
245,Marcus,Grodd,Reality Star,Medicine Hat,33,Cancer,July,2,1988,120758,,
246,Marcus,Green,TV Actor,United States,31,Taurus,May,8,1991,129242,,
247,Marcus,Gray,R&B Singer,St. Louis,40,Virgo,September,16,1981,45064,,
248,Marcus,Graham,Movie Actor,Australia,58,Libra,October,11,1963,98928,,
249,Marcus,Ginyard,Basketball Player, New York ,35,Taurus,May,8,1987,212723,,
250,Marcus,Giles,Baseball Player, California ,44,Taurus,May,18,1978,173263,,
251,Marcus,Gilbert,Football Player,Fort Lauderdale,34,Aquarius,February,15,1988,194405,,
252,Marcus,Garvey,Civil Rights Leader,Jamaica,,Leo,August,17,1887,30298,Jun 10,
253,Marcus,Freeman,Football Coach,Dayton,36,Capricorn,January,10,1986,156954,,
254,Marcus,Foligno,Hockey Player,Buffalo,30,Leo,August,10,1991,107789,,
255,Marcus,Filly,Instagram Star,United States,37,Libra,October,2,1984,16079,,
256,Marcus,Gideon,Badminton Player,Jakarta,31,Taurus,May,9,1991,157838,,
257,Marcus,Ericsson,Race Car Driver,Sweden,31,Virgo,September,2,1990,59008,,
258,Marcus,Edwards,Soccer Player,London,23,Sagittarius,December,3,1998,150916,,
259,Marcus,Dupree,Football Player,Philadelphia,57,Gemini,May,22,1964,121477,,
260,Marcus,Duggar,Family Member, Arkansas ,8,Gemini,June,2,2013,42250,,
261,Marcus,Drowzy,Twitch Star,United States,27,Capricorn,December,25,1994,128661,,
262,Marcus,Dobre,YouTube Star,Gaithersburg,23,Aquarius,January,28,1999,494,,
263,Marcus,Dixon,Football Player,Rome,37,Virgo,September,16,1984,151337,,
264,Marcus,DiPaola,TikTok Star,United States,31,Taurus,May,4,1991,30081,,
265,Marcus,Dibble,YouTube Star,Australia,27,Gemini,June,3,1994,37027,,
266,Marcus,Denmon,Basketball Player, Missouri ,32,Pisces,March,20,1990,106439,,
267,Marcus,Davis,MMA Fighter, Maine ,48,Virgo,August,24,1973,104011,,
268,Marcus,Davenport,Football Player,San Antonio,25,Virgo,September,4,1996,115289,,
269,Marcus,Darryl,Entrepreneur,England,23,Aries,April,11,1999,53918,,
270,Marcus,Cornwall,TV Actor,Canada,15,Libra,October,15,2006,84726,,
271,Marcus,Coloma,TV Actor, California ,43,Libra,October,18,1978,55340,,
272,Marcus,Collins,Pop Singer,Liverpool,34,Taurus,May,15,1988,39168,,
273,Marcus,Chong,Movie Actor,Seattle,54,Cancer,July,8,1967,137867,,
274,Marcus,Chang,Movie Actor,Taipei,38,Gemini,May,28,1983,163264,,
275,Marcus,Caston,Skier,Salt Lake City,33,Libra,September,28,1988,178601,,
276,Marcus,Carter,eSports Player,United States,28,Scorpio,November,4,1993,183711,,
277,Marcus,Canty,Pop Singer,"Washington, DC",31,Aquarius,January,22,1991,80084,,
278,Marcus,Cannon,Football Player,Odessa,34,Taurus,May,6,1988,144379,,
279,Marcus,Camby,Basketball Player,Hartford,48,Aries,March,22,1974,85484,,
280,Marcus,Butler,YouTube Star,Shoreham,30,Sagittarius,December,18,1991,2050,,
281,Marcus,Bromander,Game Designer, Oregon ,31,Virgo,September,9,1990,58598,,
282,Marcus,Brimage,MMA Fighter,Colorado Springs,37,Aries,April,6,1985,175521,,
283,Marcus,Brigstocke,Comedian,England,49,Taurus,May,8,1973,116872,,
284,Marcus,Brewer,TikTok Star,United States,32,Aquarius,February,3,1990,157039,,
285,Marcus,Borgersen,Pop Singer,Sandefjord,25,Cancer,July,14,1996,119370,,
286,Marcus,Bleasdale,Photographer,England,54,Pisces,March,7,1968,204644,,
287,Marcus,Blanks,YouTube Star, New Jersey ,26,Libra,October,10,1995,57619,,
288,Marcus,Black,Songwriter,Chicago,35,Virgo,September,2,1986,28691,,
289,Marcus,Bessa,TV Actor,Brazil,22,Capricorn,January,3,2000,133353,,
290,Marcus,Berg,Soccer Player,Sweden,35,Leo,August,17,1986,107388,,
291,Marcus,Bent,Soccer Player,England,44,Taurus,May,19,1978,163878,,
292,Marcus,Bai,Rugby Player,Papua New Guinea,49,Libra,October,11,1972,182925,,
293,Marcus,Bagley,Basketball Player,United States,20,Scorpio,October,23,2001,186716,,
294,Marcus,Aurelius,World Leader,Rome,,Taurus,April,26,,58553,Mar 17,
295,Marcus,Ash,TikTok Star,Mineola,22,Virgo,September,13,1999,133667,,
296,Marcus,Armstrong,Race Car Driver,Christchurch,21,Leo,July,29,2000,43371,,
297,Marcus,Anthony,Wrestler,Cincinnati,37,Cancer,June,28,1984,131942,,
298,Marcus,Almeida,MMA Fighter,Sao Paulo,32,Capricorn,January,8,1990,122173,,
299,Marcus,Allen,Football Player,San Diego,62,Aries,March,26,1960,24150,,
300,Marcus,Allback,Soccer Player,Gothenburg,48,Cancer,July,5,1973,185823,,
301,Marcus,Adoro,Guitarist,Philippines,50,Capricorn,December,31,1971,177545,,
302,Marcus,Adams,Football Player,Indianapolis,42,Cancer,July,20,1979,152912,,
303,Marcquez,Marsh,TikTok Star,Fayetteville,22,Virgo,September,15,1999,84845,,
304,Marcos,Yaroide,Rock Singer,Santo Domingo,46,Libra,October,7,1975,95934,,
305,Marcos,Witt,Rock Singer,San Antonio,60,Taurus,May,19,1962,32151,,
306,Marcos,White,Instagram Star,Spain,19,Cancer,July,4,2002,24960,,
307,Marcos,Villatoro,Poet,San Francisco,60,Pisces,February,20,1962,210276,,
308,Marcos,Viana,Fitness Instructor,Brazil,36,Cancer,July,6,1985,209006,,
309,Marcos,Vaz,YouTube Star,Rio de Janeiro,34,Aries,April,16,1988,206256,,
310,Marcos,Stupenengo,Journalist,Argentina,33,Aries,March,26,1989,165719,,
311,Mauri,Stern,Pop Singer,Mexico,52,Capricorn,January,16,1970,126971,,
312,Marcos,Salvo,TikTok Star,Brazil,43,Cancer,June,28,1978,200671,,
313,Marcos,Rojo,Soccer Player,Buenos Aires,32,Pisces,March,20,1990,45285,,
314,Marcos,Rocha,Soccer Player,Brazil,33,Sagittarius,December,11,1988,222051,,
315,Marcos,Reis,Soccer Player,Brazil,48,Leo,August,4,1973,215530,,
316,Marcos,Ramírez,YouTube Star,Mexico,22,Scorpio,November,13,1999,133984,,
317,Marcos,Ramírez,Motorcycle Racer,Spain,24,Sagittarius,December,16,1997,176213,,
318,Marcos,Pontes,Astronaut,Brazil,59,Pisces,March,11,1963,188171,,
319,Marcos,Peña,Politician,Buenos Aires,45,Pisces,March,15,1977,217490,,
320,Marcos,Palmeira,TV Actor,Brazil,58,Leo,August,19,1963,186925,,
