,first_name,last_name,proffession,Birthplace,Age,Birth Sign,month,day,year,popularity_rate,DEATH DATE,DISAPPEARED DATE
105,LifeAsEmily,J,YouTube Star,United States,19,Leo,August,7,2002,46273,,
106,Life,Stripes,YouTube Star,United States,21,Sagittarius,December,18,2000,70462,,
107,Life,MaK,YouTube Star,Fort Collins,16,Leo,August,10,2005,1818,,
108,Pearl,Dunstan,YouTube Star,Australia,6,Cancer,July,3,2015,70670,,
109,Life,Sammie,Dog,United States,5,Virgo,September,1,2016,216472,,
110,Life,Lori,TikTok Star,Chula Vista,26,Scorpio,November,3,1995,126254,,
111,Life,Lanie,YouTube Star,United States,27,Taurus,May,5,1995,111543,,
112,Jaliyah,Monet,YouTube Star,United States,24,Aquarius,February,8,1998,2200,,
113,Life,Boris,YouTube Star,Russia,32,Taurus,May,4,1990,9526,,
114,Life,Sara,YouTube Star,Jordan,18,Capricorn,January,7,2004,34002,,
115,Liezl,Strydom,YouTube Star,Cape Town,29,Sagittarius,November,26,1992,52875,,
116,Liezel,Huber,Tennis Player,South Africa,45,Leo,August,21,1976,167209,,
117,Lieve,Funimate,Funimate Star,Amsterdam,17,Gemini,June,14,2004,26325,,
118,Liev,Schreiber,Movie Actor,San Francisco,54,Libra,October,4,1967,19327,,
119,Joe,Kenda,TV Show Host,Pittsburgh,75,Scorpio,November,14,1946,24054,,
120,Liesl,Laurie,Pageant Contestant,Johannesburg,31,Capricorn,December,24,1990,108283,,
121,Liesel,Simmons,Movie Actress,Chicago,38,Pisces,March,14,1984,56747,,
122,Lies,Zhara,TikTok Star,Netherlands,21,Taurus,April,26,2001,42651,,
123,Liera,Ivan,Model,Mexico,38,Aquarius,February,9,1984,133243,,
124,Lien,Lien,Pop Singer,South Korea,24,Pisces,March,11,1998,78680,,
125,Liel,Eli,TikTok Star,Israel,19,Sagittarius,November,23,2002,87997,,
126,Liel,Abada,Soccer Player,Israel,20,Libra,October,3,2001,64124,,
127,Lieke,Wevers,Gymnast,Leeuwarden,30,Virgo,September,17,1991,94893,,
128,Lieke,Lexmond,TV Actress,Netherlands,40,Aquarius,February,6,1982,174572,,
129,Lieke,Vorst,Illustrator,Netherlands,33,Pisces,February,24,1989,204078,,
130,Lieke,Martens,Soccer Player,Netherlands,29,Sagittarius,December,16,1992,32482,,
131,Lieke,Hemelaer,Model,Sint-Niklaas,27,Gemini,June,18,1994,148379,,
132,Lieke,Hammink,TikTok Star,Netherlands,20,Leo,August,12,2001,45404,,
133,Lie,Reposposa,Reality Star,Philippines,18,Libra,October,22,2003,85116,,
134,Lidya,Jewett,TV Actress,Ethiopia,15,Capricorn,January,19,2007,9090,,
135,Lidya,Djuhandar,Pop Singer,Jakarta,25,Leo,August,7,1996,120964,,
136,Lidy,Almeida,YouTube Star,Brazil,34,Gemini,June,9,1987,211370,,
137,Lidushik,Lidushik,Pop Singer,Armenia,22,Cancer,July,11,1999,141193,,
138,Lido,Lido,Rapper,Norway,29,Scorpio,October,26,1992,42051,,
139,Lido,Pimienta,Rock Singer,Colombia,35,Virgo,September,22,1986,185574,,
140,Lidiya,Skoblikova,Speed Skater,Russia,83,Pisces,March,8,1939,142655,,
141,Lidija,Vukicevic,TV Actress,Kraljevo,59,Cancer,July,20,1962,181487,,
142,Lidija,Lille,World Music Singer,Croatia,35,Leo,August,4,1986,48028,,
143,Lidia,Zullo,Instagram Star,England,21,Virgo,September,1,2000,34274,,
144,Lidia,Vella,Instagram Star,Catania,30,Sagittarius,November,27,1991,163254,,
145,Lidia,Valentin,Bodybuilder,Spain,37,Aquarius,February,10,1985,103927,,
146,Lidia,Stamatova,TV Actress,Burgas,21,Taurus,April,27,2001,132267,,
147,Lidia,Stallo,Instagram Star,Italy,34,Leo,August,13,1987,185683,,
148,Lidia,Santos,Model,Spain,30,Taurus,May,7,1992,150418,,
149,Lidia,Rauet,Instagram Star,Barcelona,19,Scorpio,October,27,2002,18493,,
150,Lidia,Porter,Instagram Star, California ,36,Leo,August,3,1985,197713,,
151,Lidia,Ferrer,Model,Spain,18,Aquarius,February,18,2004,38521,,
152,Lidia,Ríos,YouTube Star,Spain,27,Taurus,April,29,1995,197178,,
153,Lidia,Buble,Pop Singer,Romania,28,Gemini,June,9,1993,45919,,
154,Lidia,Bedman,Blogger,Alicante,37,Pisces,March,8,1985,184924,,
155,Lidia,Bastianich,Chef,Croatia,75,Pisces,February,21,1947,44408,,
156,Lidia,Ávila,World Music Singer,Puebla,42,Virgo,September,13,1979,121762,,
157,Lidia,Anca,Model,Spain,27,Leo,August,16,1994,171838,,
158,Lidia,Alvarez,Instagram Star,United States,34,Scorpio,November,17,1987,190097,,
159,Liddy,Holloway,Soap Opera Actress,New Zealand,,Aries,March,27,1947,120276,Dec 29,
160,Liddy,Clark,Country Singer, Texas ,23,Gemini,May,28,1998,97119,,
161,Liddlenique,Liddlenique,Instagram Star,United States,21,Pisces,March,5,2001,2156,,
162,Lida,Nabila,World Music Singer,Indonesia,20,Virgo,August,23,2001,191122,,
163,Lida,Koppalina,YouTube Star,Russia,27,Aquarius,February,2,1995,152661,,
164,Lida,Fox,Model, South Carolina ,28,Aries,April,1,1994,104481,,
165,Lida,Duch,Movie Actress,Phnom Penh,31,Pisces,February,23,1991,148553,,
166,Licout,Licout,TikTok Star,United States,27,Libra,October,10,1994,70457,,
167,Licia,Vitiello,TikTok Star,England,18,Leo,August,1,2003,54603,,
168,Licia,Nunez,Movie Actress,Italy,42,Pisces,March,1,1980,174537,,
169,Licia,Maglietta,Movie Actress,Naples,67,Scorpio,November,16,1954,109746,,
170,Licheng,Ling,Fashion Designer,China,36,Taurus,April,30,1986,132507,,
171,Lica,Ramalho,TikTok Star,Brazil,42,Leo,August,1,1979,66245,,
172,Lica,R,TikTok Star,Brazil,42,Leo,August,1,1979,146954,,
173,libsherratt,libsherratt,TikTok Star,England,19,Virgo,September,11,2002,103515,,
174,Libor,Hájek,Hockey Player,Czech Republic,24,Aquarius,February,4,1998,174288,,
175,libertyz_,libertyz_,TikTok Star,Austin,22,Pisces,February,21,2000,23386,,
176,Liberty,English,YouTube Star,United States,17,Cancer,July,1,2004,19736,,
177,Liberty,Walker,TikTok Star,England,18,Libra,October,3,2003,146738,,
178,Liberty,Ross,Movie Actress,London,43,Libra,September,23,1978,52179,,
179,Liberty,Poole,Instagram Star,Birmingham,22,Virgo,September,2,1999,11349,,
180,Liberty,Phoenix,TV Actress,Caracas,45,Cancer,July,5,1976,80582,,
181,Liberty,Netuschil,Blogger,United States,25,Gemini,June,19,1996,68267,,
182,Liberty,Mai,Instagram Star,Bristol,27,Taurus,May,14,1995,70631,,
183,Liberty,Doll,YouTube Star,United States,25,Taurus,May,6,1997,182453,,
184,Liberty,Devitto,Drummer,Brooklyn,71,Leo,August,8,1950,115193,,
185,Libertad,Lamarque,Movie Actress,Rosario,,Sagittarius,November,24,1908,198694,Dec 12,
186,liberr07,liberr07,TikTok Star,Mexico,20,Leo,August,10,2001,172738,,
187,Liberace,Liberace,Pianist,West Allis,,Taurus,May,16,1919,24816,Feb 4,
188,Libe,Barer,TV Actress,Los Angeles,30,Sagittarius,December,19,1991,89372,,
189,Libby,Zaz,Cosplayer,United States,22,Aries,March,21,2000,24270,,
190,Libby,Williams,Dancer,England,15,Aquarius,February,7,2007,126932,,
191,Libby,Whitehouse,Pop Singer,England,22,Taurus,April,27,2000,57393,,
192,Libby,Weaver,Non-Fiction Author,Tamworth,47,Virgo,August,27,1974,195876,,
193,Libby,Watson,Journalist,England,32,Gemini,May,23,1989,208266,,
194,Libby,Wathern,TikTok Star,England,21,Libra,September,25,2000,150791,,
195,Libby,VanderPloeg,Digital Artist, Michigan ,43,Virgo,September,2,1978,205941,,
196,Libby,Vachon,TikTok Star,United States,20,Scorpio,November,4,2001,49977,,
197,Libby,Trickett,Swimmer,Townsville,37,Aquarius,January,28,1985,101026,,
198,Libby,Titus,Rock Singer,Woodstock,74,Cancer,July,6,1947,161598,,
199,Libby,Tanner,TV Actress,Melbourne,52,Pisces,February,20,1970,72105,,
200,Libby,Riddles,Dog Musher,Madison,66,Aries,April,1,1956,116660,,
201,Libby,Powell,Model,Australia,29,Sagittarius,December,14,1992,69162,,
202,Libby,May,Instagram Star,United States,20,Cancer,June,23,2001,17709,,
203,Libby-Mae,Libby-Mae,TikTok Star,England,19,Gemini,June,3,2002,2447,,
204,Libby,Kavanaugh,Instagram Star, Connecticut ,27,Sagittarius,December,13,1994,198359,,
205,Libby,Isted,Instagram Star,England,23,Gemini,May,24,1998,164929,,
206,Libby,Holman,Stage Actress,Cincinnati,,Gemini,May,23,1904,83119,Jun 18,
207,Libby,Glass,TikTok Star,England,16,Leo,August,17,2005,22046,,
208,Libby,Leon,Instagram Star,"Washington, DC",31,Scorpio,October,28,1990,134969,,
209,Libby,Collins,TikTok Star,Australia,20,Gemini,May,26,2001,32964,,
210,Libby,Boyce,Instagram Star,United States,51,Gemini,June,4,1970,19119,,
211,Libby,Boxall,Blogger,New Zealand,34,Aquarius,January,27,1988,180994,,
212,Libby,Babet,Fitness Instructor,Australia,40,Capricorn,January,6,1982,162759,,
213,Libby,Ann,TikTok Star,United States,25,Taurus,April,29,1997,32906,,
214,Libby,Angus,Instagram Star,New Zealand,26,Cancer,July,17,1995,183466,,
215,Libbie,Hyman,Zoologist,Des Moines,,Sagittarius,December,6,1888,117751,Aug 3,
216,Libbie,Higgins,YouTube Star,St. Louis,48,Capricorn,January,3,1974,49373,,
217,Libbey,Ketterer,YouTube Star, Ohio ,24,Capricorn,January,11,1998,34990,,
218,Libbey,Jaeblon,Instagram Star, Ohio ,24,Capricorn,January,15,1998,184792,,
219,Libba,Bray,Young Adult Author,Montgomery,58,Pisces,March,11,1964,158790,,
220,Libardo,Isaza,TikTok Star,Colombia,23,Leo,August,13,1998,9947,,
221,Liban,Randall,Rapper,Toronto,27,Pisces,February,27,1995,172147,,
222,Liban,Abdi,Soccer Player,Somalia,33,Libra,October,5,1988,73996,,
223,Libah,Ch,TV Actress,Pakistan,29,Gemini,June,18,1992,193056,,
224,Liavonna,DeBarros,TikTok Star,United States,23,Libra,September,29,1998,128802,,
225,Liat,Zino,TikTok Star,Israel,15,Leo,August,19,2006,38087,,
226,Lias,Andersson,Hockey Player,Sweden,23,Libra,October,13,1998,108034,,
227,Liarys,Hernández,Model,Venezuela,25,Sagittarius,November,27,1996,131796,,
228,Liaquat,Khan,Politician,India,,Libra,October,1,1895,146768,Oct 16,
229,Lianne,Valentin,TV Actress,Philippines,20,Leo,August,16,2001,94646,,
230,Lianne,Sanderson,Soccer Player,London,34,Aquarius,February,3,1988,176119,,
231,Lianne,Laing,TV Show Host,Ottawa,46,Cancer,July,15,1975,164911,,
232,Lianne,Havas,Folk Singer,London,32,Virgo,August,23,1989,45947,,
233,Lianna,Lianna,Instagram Star,United States,26,Gemini,May,24,1995,16567,,
234,Lianna,Perdis,Model,Australia,22,Capricorn,January,9,2000,47381,,
235,LiAngelo,Ball,Basketball Player,Anaheim,23,Sagittarius,November,24,1998,3407,,
236,Liang,Sicheng,Architect,Japan,,Taurus,April,20,1901,183866,Jan 9,
237,Liang,Chow,Gymnastics Coach,Beijing,54,Capricorn,January,1,1968,36743,,
238,Lianet,Jacinto,TikTok Star,United States,20,Aquarius,January,26,2002,164892,,
239,Liane,Valenzuela,Instagram Star,San Jose,35,Leo,August,22,1986,2293,,
240,Liane,Moriarty,Novelist,Australia,55,Scorpio,November,15,1966,194782,,
241,Liane,Hansen,Radio Host, Massachusetts ,70,Libra,September,29,1951,147666,,
242,Liane,Balaban,Movie Actress,Toronto,41,Cancer,June,24,1980,74927,,
243,Lianayel,Lianayel,TikTok Star,Russia,19,Gemini,May,29,2002,81203,,
244,Liana,Veda,Pop Singer,Marblehead,38,Virgo,September,22,1983,79694,,
245,Liana,Vasilisinova,Pageant Contestant,Czech Republic,25,Capricorn,January,7,1997,123869,,
246,Liana,Ramirez,TV Actress,Austin,23,Cancer,June,24,1998,2872,,
247,Liana,Mendoza,TV Actress,Spain,37,Scorpio,November,19,1984,90493,,
248,Liana,Marisa,Instagram Star,London,25,Aries,April,17,1997,68567,,
249,Liana,Family,YouTube Star,United States,32,Taurus,May,10,1990,15524,,
250,Liana,Liberato,Movie Actress,Galveston,26,Leo,August,20,1995,16718,,
251,Liana,Leota,Netball Player,New Zealand,37,Scorpio,October,31,1984,140161,,
252,Liana,Jojua,MMA Fighter,Georgia (country),27,Aries,March,22,1995,125802,,
253,Liana,Isadora,Reality Star,Exeter,26,Leo,August,9,1995,76293,,
254,Liana,Hee,Animator,United States,36,Libra,September,23,1985,90871,,
255,Liana,Flores,YouTube Star,England,22,Gemini,June,2,1999,20196,,
256,Liana,Finck,Cartoonist,United States,36,Aquarius,February,2,1986,177061,,
257,Liana,DeGeorge,Instagram Star,United States,29,Leo,August,15,1992,132505,,
258,Liana,Brooker,TikTok Star,Wales,23,Capricorn,January,9,1999,789,,
259,Liana,Blackburn,Dancer, Florida ,35,Gemini,June,13,1986,130956,,
260,Liana,Ayoun,TV Actress,Israel,27,Sagittarius,December,8,1994,119180,,
261,Liana,Arnelas,TikTok Star,Switzerland,16,Libra,October,8,2005,121930,,
262,Lian,Ross,World Music Singer,Germany,59,Sagittarius,December,8,1962,153369,,
263,Lian,Paz,Dancer,Marikina,34,Sagittarius,December,4,1987,216918,,
264,Lian,Galliard,Instagram Star,Netherlands,35,Capricorn,December,22,1986,146488,,
265,Lian,Firman,TV Actor,Indonesia,36,Sagittarius,November,23,1985,194125,,
266,Lian,Bazlamit,World Music Singer,Palestine,30,Sagittarius,December,4,1991,146887,,
267,LiamsGhosts,LiamsGhosts,YouTube Star,Canada,22,Libra,October,5,1999,54820,,
268,Liam,Clover,TikTok Star,United States,17,Gemini,June,15,2004,23242,,
269,LiamFTWinter,LiamFTWinter,YouTube Star,England,26,Leo,August,13,1995,57254,,
270,Liamani,Segura,Pop Singer, Wisconsin ,13,Scorpio,October,24,2008,7572,,
271,Liam,Wong,Photographer,Scotland,34,Leo,July,25,1987,171817,,
272,Liam,Wilson,Bassist, Pennsylvania ,42,Capricorn,December,22,1979,135781,,
273,Liam,Williams,Rugby Player,Wales,31,Aries,April,9,1991,64174,,
274,Liam,Williams,TikTok Star,Caerphilly,23,Aries,April,1,1999,38612,,
275,Liam,Willford,Guitarist,England,32,Leo,August,8,1989,187517,,
276,Liam,Whaley,Surfer,Spain,25,Scorpio,November,4,1996,150947,,
277,Liam,Walsh,Vine Star,Olney,21,Libra,October,5,2000,81227,,
278,Liam,Waite,TV Actor,Boston,51,Pisces,March,20,1971,174411,,
279,Vizeh,Vizeh,YouTube Star,England,23,Leo,July,23,1998,26357,,
280,Liam,Clubhouse,YouTube Star,United States,12,Aquarius,February,4,2010,164996,,
281,Liam,Toys,YouTube Star,United States,12,Aquarius,February,4,2010,33246,,
282,Liam,Trotter,Soccer Player,England,33,Virgo,August,24,1988,113520,,
283,Liam,ToyReview,YouTube Star,United States,13,Leo,August,5,2008,96170,,
284,Liam,Titcomb,Pop Singer,Canada,34,Leo,August,16,1987,201066,,
285,Liam,Thompson,YouTube Star,New Zealand,28,Scorpio,October,29,1993,4444,,
286,Liam,Thomassen,Rapper,Gothenburg,24,Virgo,September,10,1997,57159,,
287,Liam,III,TV Actor, New York ,28,Leo,August,1,1993,96279,,
288,Liam,Tamne,Pop Singer,Coventry,36,Sagittarius,November,30,1985,177578,,
289,Liam,Sullivan,Comedian, Massachusetts ,48,Cancer,July,17,1973,56534,,
290,Liam,Stoffberg,TikTok Star,South Africa,22,Pisces,March,15,2000,44297,,
291,Liam,Sparkes,Tattoo Artist,London,43,Taurus,April,28,1979,200529,,
292,Liam,Smith,Boxer,Liverpool,33,Leo,July,28,1988,71577,,
293,Liam,Shepherd,TikTok Star,Kent,19,Virgo,September,2,2002,60416,,
294,Liam,Sheehan,Magician,Cork,65,Cancer,July,4,1956,184570,,
295,Liam,Sharp,Cartoonist,England,54,Taurus,May,2,1968,161464,,
296,Liam,Saul,TikTok Star,Canada,20,Gemini,June,8,2001,89932,,
297,Liam,Sass,TikTok Star,Ames,20,Scorpio,November,21,2001,55861,,
298,Liam,Ryan,Australian Rules Footballer,Geraldton,25,Libra,October,2,1996,96894,,
299,Liam,Ruvalcaba,Instagram Star,United States,6,Libra,October,9,2015,199271,,
300,Liam,Rush,Basketball Player,Australia,40,Aquarius,January,29,1982,71074,,
301,Liam,Ross,Guitarist,Kennewick,24,Libra,September,26,1997,40949,,
302,Liam,Riley,Model,Calabasas,28,Cancer,July,5,1993,51013,,
303,Liam,Ridgewell,Soccer Player,England,37,Cancer,July,21,1984,79186,,
304,Liam,Reardon,Reality Star,Merthyr Tydfil,22,Leo,August,18,1999,16469,,
305,Liam,Quinn,Family Member,United States,19,Aries,April,9,2003,83386,,
306,Liam,Powell,Reality Star,Wales,36,Sagittarius,December,20,1985,142537,,
307,Liam,Plunkett,Cricket Player,England,37,Aries,April,6,1985,145357,,
308,Liam,Pitts,YouTube Star,Sweden,18,Cancer,July,22,2003,44670,,
309,Liam,Pineiro,TikTok Star, New York ,25,Scorpio,November,1,1996,170201,,
310,Liam,Phillips,BMX Rider,England,33,Pisces,March,11,1989,113103,,
311,Liam,Payne,Pop Singer,Wolverhampton,28,Virgo,August,29,1993,240,,
312,Liam,Patenaude,TV Actor,Canada,14,Aquarius,February,1,2008,144499,,
313,Liam,Palmer,Soccer Player,England,30,Virgo,September,19,1991,77564,,
314,Liam,O'Brien,Voice Actor,Belleville,45,Gemini,May,28,1976,34833,,
315,Liam,Obergfoll,TV Actor,New York City,25,Scorpio,November,2,1996,36016,,
316,Liam,Neilsen,TikTok Star,Australia,20,Libra,October,1,2001,110511,,
317,Liam,Neeson,Movie Actor,Ballymena,69,Gemini,June,7,1952,3335,,
318,Liam,Mower,Stage Actor,England,29,Gemini,May,30,1992,147426,,
319,Liam,Morgan,Skateboarder, California ,27,Aquarius,February,8,1995,127978,,
320,Liam,Moore,Soccer Player,England,29,Aquarius,January,31,1993,92374,,
321,Liam,Miller,Soccer Player,Cork,,Aquarius,February,13,1981,32493,Feb 9,
322,Liam,Miller,YouTube Star,Ethiopia,14,Aries,March,31,2008,76142,,
323,Liam,Miller,TikTok Star,United States,19,Pisces,February,21,2003,13470,,
324,Liam,Middleton,TV Actor,England,14,Capricorn,January,18,2008,104658,,
325,Liam,Metin,TikTok Star,Bulgaria,20,Libra,September,30,2001,204931,,
326,Liam,Messam,Rugby Player,New Zealand,38,Aries,March,25,1984,150319,,
327,Liam,Mendoza,Dancer,Philippines,19,Aries,March,23,2003,190495,,
