,first_name,last_name,proffession,Birthplace,Age,Birth Sign,month,day,year,popularity_rate,DEATH DATE,DISAPPEARED DATE
66,Thewildcard,Thewildcard,TikTok Star, Illinois ,22,Leo,August,11,1999,116579,,
67,JoshPlays,JoshPlays,YouTube Star,Portland,18,Cancer,July,13,2003,25556,,
68,JoshOG,JoshOG,Twitch Star,United States,29,Leo,August,16,1992,57253,,
69,Joshledore,Joshledore,YouTube Star,United States,29,Virgo,September,16,1992,57025,,
70,joshieuh,joshieuh,TikTok Star,England,17,Sagittarius,December,16,2004,23135,,
71,joshhh2418,joshhh2418,TikTok Star,United States,22,Scorpio,October,30,1999,77232,,
72,JoshGuy,JoshGuy,YouTube Star,Australia,21,Gemini,June,20,2000,79753,,
73,Joshe,Jr,YouTube Star,Chile,24,Capricorn,January,19,1998,96501,,
74,JoshDub,JoshDub,YouTube Star,Adelaide,31,Libra,October,11,1990,2865,,
75,Josh,Josh,YouTube Star,France,15,Virgo,September,17,2006,38944,,
76,Josh,Zuckerman,Movie Actor,Los Altos Hills,37,Aries,April,1,1985,78815,,
77,Josh,Zilberberg,TikTok Star,Canada,28,Scorpio,November,19,1993,127397,,
78,Josh,Zerker,YouTube Star,England,29,Virgo,September,4,1992,1056,,
79,Josh,Zare,Pop Singer,England,29,Pisces,February,28,1993,75752,,
80,Josh,Young,DJ,Chicago,38,Pisces,February,24,1984,98818,,
81,Josh,Yianni,Instagram Star,England,26,Leo,July,27,1995,160209,,
82,Josh,Yang,TikTok Star,United States,21,Aquarius,February,16,2001,90779,,
83,Josh,Xantus,R&B Singer,Brooklyn,35,Virgo,September,1,1986,138870,,
84,Josh,Wright,Soccer Player,England,32,Scorpio,November,6,1989,77887,,
85,Josh,Worsley,Reality Star,Philippines,17,Capricorn,January,4,2005,134598,,
86,Josh,Woods,Instagram Star,Atlanta,21,Cancer,June,23,2000,99188,,
87,Josh,Woodard,YouTube Star,Chicago,27,Aquarius,February,11,1995,47736,,
88,Josh,Wolff,Soccer Player,Stone Mountain,45,Pisces,February,25,1977,160702,,
89,Josh,Wolf,Comedian,Boston,47,Libra,October,19,1974,17899,,
90,Josh,Wittenkeller,YouTube Star, Illinois ,31,Scorpio,October,25,1990,24436,,
91,Josh,Wise,Race Car Driver,Riverside,39,Aquarius,February,7,1983,131184,,
92,Josh,Wink,DJ,Philadelphia,52,Taurus,April,20,1970,100277,,
93,Josh,Windass,Soccer Player,Kingston upon Hull,28,Capricorn,January,9,1994,122340,,
94,Josh,Wilson,Rock Singer,El Dorado,38,Scorpio,November,14,1983,69228,,
95,Josh,Willis,TikTok Star,United States,26,Pisces,March,9,1996,41414,,
96,Josh,Willingham,Baseball Player,Florence,43,Aquarius,February,17,1979,96544,,
97,Josh,Williams,Soccer Player, Ohio ,34,Aries,April,18,1988,71534,,
98,Josh,Williams,TikTok Star, MN ,22,Leo,August,7,1999,54495,,
99,Josh,Williams,Dancer,Richmond,33,Leo,July,31,1988,66174,,
100,Josh,Wiggins,Movie Actor,Houston,23,Scorpio,November,2,1998,29241,,
101,Josh,Widdicombe,Comedian,London,39,Aries,April,8,1983,27216,,
102,Josh,Whitehouse,Movie Actor,England,32,Pisces,February,27,1990,39816,,
103,Josh,White,Blues Singer,Greenville,,Aquarius,February,11,1914,29999,Sep 5,
104,Josh,Weinstein,Screenwriter,"Washington, DC",56,Taurus,May,5,1966,134123,,
105,Josh,Webster,Race Car Driver,Chelmsford,28,Aquarius,February,6,1994,139312,,
106,Josh,Warrington,Boxer,Leeds,31,Scorpio,November,14,1990,89208,,
107,Josh,Ward,Country Singer, Texas ,42,Taurus,May,15,1980,126902,,
108,Josh,Wallace,TikTok Star,United States,18,Cancer,June,28,2003,70706,,
109,Josh,Walker,Soccer Player,England,33,Pisces,February,21,1989,91329,,
110,Josh,Wade,Comedian,Australia,27,Virgo,September,17,1994,90914,,
111,Josh,Vida,TikTok Star, California ,28,Cancer,July,14,1993,102401,,
112,Josh,Veldhuizen,Fashion Designer,Amsterdam,35,Virgo,September,2,1986,105462,,
113,Josh,Vaughan,Football Player, Virginia ,35,Sagittarius,December,3,1986,165147,,
114,Josh,Varnado,Reality Star,Monroe,37,Capricorn,January,16,1985,185756,,
115,Josh,Valentin,YouTube Star,United States,19,Aquarius,February,14,2003,113467,,
116,Josh,Fun,TikTok Star,Cleveland,40,Aquarius,February,13,1982,34012,,
117,Josh,Uche,Football Player,United States,23,Virgo,September,18,1998,116695,,
118,Josh,Turner,Country Singer, SC ,44,Scorpio,November,20,1977,11536,,
119,Josh,Guitar,Guitarist,United States,29,Cancer,June,22,1992,213162,,
120,Josh,Turle,Rapper,England,19,Capricorn,January,5,2003,42460,,
121,Josh,Tryhane,YouTube Star,Vancouver,28,Gemini,May,21,1994,14207,,
122,Josh,Tribuzio,TikTok Star,Australia,21,Virgo,September,6,2000,141640,,
123,Josh,Trank,Director, California ,38,Pisces,February,19,1984,165837,,
124,Josh,Tomar,Voice Actor,United States,36,Pisces,March,8,1986,91225,,
125,Josh,Todd,Rock Singer,Los Angeles,52,Aries,April,4,1970,73086,,
126,Josh,Tickell,Director, Ohio ,46,Leo,August,7,1975,119079,,
127,Josh,Thomson,MMA Fighter,San Jose,43,Virgo,September,21,1978,114041,,
128,Josh,Thompson,Voice Actor, Wisconsin ,47,Pisces,March,11,1975,57798,,
129,Josh,Thompson,TikTok Star,United States,19,Aquarius,February,8,2003,83955,,
130,Josh,Thomas,Comedian,Australia,34,Gemini,May,26,1987,44865,,
131,Josh,Thomas,YouTube Star,United States,35,Gemini,June,5,1986,24794,,
132,Josh,Thomas,TikTok Star,United States,21,Pisces,March,13,2001,77923,,
133,Josh,Terry,TikTok Star,Austin,32,Virgo,September,9,1989,215919,,
134,Josh,Terada,TikTok Star, California ,29,Scorpio,November,3,1992,214327,,
135,Slogo,Slogo,YouTube Star,England,25,Taurus,May,16,1997,977,,
136,Josh,Temple,TV Show Host,Merced,51,Pisces,March,8,1971,80318,,
137,Josh,Teater,Golfer, Kentucky ,43,Aries,April,6,1979,216870,,
138,Josh,Taylor,Soap Opera Actor, IL ,78,Libra,September,25,1943,41210,,
139,Josh,Taylor,YouTube Star, Tennessee ,33,Cancer,June,24,1988,52270,,
140,Josh,Taylor,Pop Singer,United States,27,Libra,October,1,1994,14382,,
141,Little,T,Rapper,Blackpool,18,Gemini,May,28,2003,2207,,
142,Josh,Tapper,Reality Star,London,24,Virgo,September,13,1997,102458,,
143,Josh,Swickard,TV Actor,Chicago,29,Cancer,July,4,1992,31701,,
144,Josh,Swanks,Instagram Star,Milwaukee,23,Scorpio,October,28,1998,58616,,
145,Josh,Sussman,TV Actor,Teaneck,38,Capricorn,December,30,1983,58202,,
146,Josh,Sunshine,YouTube Star,United States,40,Leo,July,26,1981,202006,,
147,Josh,Sundquist,YouTube Star,Charlottesville,37,Leo,August,6,1984,39211,,
148,Josh,Strobel,Reality Star, Idaho ,29,Capricorn,December,30,1992,84656,,
149,Josh,Strider,YouTube Star,Australia,33,Aquarius,February,3,1989,18854,,
150,Josh,Strickland,Stage Actor,Charleston,38,Scorpio,October,23,1983,117823,,
151,Josh,Strang,Motorcycle Racer,Australia,34,Taurus,April,21,1988,120418,,
152,Josh,Stockdale,Guitarist,England,25,Libra,October,20,1996,158426,,
153,Josh,Stillman,Live.me Star,Chicago,32,Taurus,May,9,1990,164481,,
154,Josh,Stickle,TikTok Star,United States,17,Gemini,May,30,2004,95339,,
155,Josh,Stewart,Movie Actor, WV ,45,Aquarius,February,6,1977,30913,,
156,Josh,Stamberg,Movie Actor,"Washington, DC",52,Capricorn,January,4,1970,87128,,
157,Josh,Song,TikTok Star,South Korea,23,Virgo,September,5,1998,70151,,
158,Josh,Sobo,YouTube Star, New Jersey ,28,Pisces,March,11,1994,26568,,
159,Josh,Smith,Basketball Player,College Park,36,Sagittarius,December,5,1985,25184,,
160,Josh,Smith,Model,United States,29,Cancer,July,1,1992,89109,,
161,Josh,Smith,Bassist, PA ,39,Taurus,May,5,1983,84877,,
162,Josh,Sitton,Football Player,Jacksonville,35,Gemini,June,16,1986,153566,,
163,Josh,Simpson,Soccer Player,Burnaby,39,Taurus,May,15,1983,160448,,
164,Josh,Silver,Entrepreneur,New York City,54,Aries,April,16,1968,98755,,
165,Josh,Shipp,Basketball Player, California ,36,Aquarius,February,14,1986,158352,,
166,Josh,Shepherd,Reality Star,United Arab Emirates,33,Sagittarius,December,4,1988,72854,,
167,Josh,Shepherd,TikTok Star,England,22,Taurus,May,8,2000,70832,,
168,Josh,Sheehan,Motorcycle Racer,Australia,36,Pisces,February,27,1986,133995,,
169,Josh,Shada,Movie Actor,Boise,30,Cancer,July,8,1991,106385,,
170,Josh,Server,Comedian,Highland Park,43,Aries,April,11,1979,43259,,
171,Josh,Segarra,TV Actor,Orlando,35,Gemini,June,3,1986,36219,,
172,Josh,Scogin,Rock Singer,Douglasville,40,Cancer,July,17,1981,146179,,
173,Josh,Scobee,Football Player, Texas ,39,Cancer,June,23,1982,182205,,
174,Josh,Schwartz,TV Producer,Providence,45,Leo,August,6,1976,94567,,
175,Josh,Scherer,Journalist, California ,30,Taurus,April,25,1992,29351,,
176,Josh,Saviano,TV Actor,White Plains,46,Aries,March,31,1976,91833,,
177,Josh,Saunders,Soccer Player,Grants Pass,41,Pisces,March,2,1981,151293,,
178,Josh,Sargent,Soccer Player,O'Fallon,22,Pisces,February,20,2000,63475,,
179,Josh,Santos,Rapper,Philippines,21,Libra,October,22,2000,62089,,
180,Josh,Sanders,Instagram Star,England,22,Scorpio,November,20,1999,119917,,
181,Josh,Samson,TikTok Star,England,19,Sagittarius,November,23,2002,94281,,
182,Josh,Salatin,TV Actor,United States,34,Cancer,June,21,1987,93670,,
183,Josh,Saffold,TikTok Star,United States,17,Cancer,July,21,2004,95280,,
184,Josh,Safdie,Director,New York City,38,Aries,April,3,1984,44415,,
185,Josh,Sadowski,TikTok Star,Frederick,22,Capricorn,January,10,2000,14350,,
186,Josh,Ryan,Photographer,Hayward,47,Virgo,September,5,1974,60837,,
187,Josh,Ryan,TikTok Star,England,22,Gemini,June,18,1999,5667,,
188,Josh,Rutledge,Baseball Player,Cullman,33,Taurus,April,21,1989,170849,,
189,Josh,Ruben,TV Actor,"Washington, DC",38,Cancer,June,30,1983,71464,,
190,Josh,Rossi,Photographer,Florence,37,Scorpio,November,8,1984,195709,,
191,Josh,Ross,Runner,Australia,41,Aquarius,February,9,1981,123222,,
192,Josh,Rosen,Football Player, California ,25,Aquarius,February,10,1997,44346,,
193,Josh,Rojas,Baseball Player, Arizona ,27,Cancer,June,30,1994,173428,,
194,Josh,Rogers,Baseball Player,New Albany,27,Cancer,July,10,1994,128130,,
195,Josh,Robinson,Football Player,Sunrise,31,Capricorn,January,8,1991,119904,,
196,OSHU,OSHU,TikTok Star,Cambridge,20,Cancer,July,8,2001,42710,,
197,Josh,Ritter,Pop Singer, ID ,45,Libra,October,21,1976,109446,,
198,Josh,Rimer,YouTube Star,Canada,44,Cancer,June,26,1977,121861,,
199,Josh,Richman,Movie Actor,Santa Monica,57,Gemini,May,21,1965,133895,,
200,Josh,Richardson,Basketball Player,Edmond,28,Virgo,September,15,1993,24763,,
201,Josh,Richards,TikTok Star,Canada,20,Aquarius,January,31,2002,46,,
202,Josh,Rice,R&B Singer, Washington ,34,Capricorn,January,19,1988,143259,,
203,Josh,Rhoton,TikTok Star,United States,36,Scorpio,November,18,1985,100188,,
204,Josh,Reynolds,Rugby Player,Sydney,33,Aries,April,13,1989,78023,,
205,Josh,Reisner,Chef,New York City,18,Gemini,June,11,2003,88669,,
206,Josh,Reinstein,TikTok Star,Buffalo,21,Taurus,April,23,2001,83734,,
207,Josh,Reed,Football Player, Louisiana ,42,Taurus,May,1,1980,164253,,
208,Josh,Reddick,Baseball Player,Savannah,35,Pisces,February,19,1987,52684,,
209,Josh,Raven,Rock Singer,Australia,25,Capricorn,January,7,1997,89562,,
210,Josh,Randall,TV Actor, CA ,50,Aquarius,January,27,1972,105845,,
211,Josh,Ramsay,Pop Singer,Vancouver,36,Gemini,June,11,1985,15870,,
212,Josh,Radnor,TV Actor,Columbus,47,Leo,July,29,1974,11430,,
213,Josh,Ricers,YouTube Star,United States,24,Virgo,September,14,1997,147595,,
214,Josh,Pyke,Rock Singer,Sydney,44,Sagittarius,December,18,1977,190237,,
215,Josh,Pusateri,TikTok Star,United States,21,Aquarius,January,28,2001,65465,,
216,Josh,Powell,Basketball Player,Charleston,39,Aquarius,January,25,1983,107776,,
217,jamminworld,jamminworld,TikTok Star,England,19,Cancer,July,10,2002,76877,,
218,Josh,Portman,Bassist, Wisconsin ,42,Scorpio,October,26,1979,189425,,
219,Josh,Porter,Instagram Star,England,25,Virgo,August,28,1996,46760,,
220,Josh,Popkin,TikTok Star,United States,25,Virgo,August,28,1996,81088,,
221,Josh,Pint,YouTube Star,Philippines,26,Sagittarius,December,21,1995,136630,,
222,Josh,Phelps,Baseball Player,Anchorage,44,Taurus,May,12,1978,108931,,
223,Josh,Phegley,Baseball Player, Indiana ,34,Aquarius,February,12,1988,175893,,
224,Josh,Peters,Non-Fiction Author, Utah ,41,Aries,March,30,1981,160502,,
225,Josh,Perry,Rugby Player,Australia,41,Aquarius,February,4,1981,111291,,
226,Josh,Pence,Movie Actor,Santa Monica,39,Gemini,June,8,1982,57522,,
227,Josh,Peltier,Bassist,Lafayette,33,Aries,April,8,1989,165563,,
228,Josh,Peck,TV Actor,New York City,35,Scorpio,November,10,1986,852,,
229,Josh,Payne,Tattoo Artist, New York ,35,Leo,August,9,1986,57042,,
230,Josh,Paul,Bassist,Los Angeles,44,Gemini,June,13,1977,96412,,
231,Josh,Patterson,Religious Author, Texas ,44,Cancer,July,2,1977,173254,,
232,Josh,Patterson,Reality Star,England,32,Leo,August,13,1989,43930,,
233,Josh,Pate,Screenwriter,Raeford,52,Capricorn,January,15,1970,51027,,
234,Josh,Pastner,Basketball Coach,Glen Dale,44,Libra,September,26,1977,181366,,
235,Josh,Parker,Soccer Player,Slough,31,Sagittarius,December,1,1990,9784,,
236,Josh,Papalii,Rugby Player,Auckland,30,Taurus,May,13,1992,151355,,
237,Josh,Pan,Music Producer, New York ,32,Scorpio,November,12,1989,127412,,
238,Josh,Pais,Movie Actor,New York City,63,Cancer,June,21,1958,142607,,
239,Josh,Page,Pop Singer,United States,32,Pisces,February,27,1990,94428,,
240,Josh,Pagar,Instagram Star,United States,25,Aries,April,8,1997,104549,,
241,Josh,Pafchek,TV Actor,Planfield,29,Gemini,June,17,1992,110459,,
242,Josh,Packham,Reality Star,Sydney,27,Libra,October,14,1994,44521,,
243,Josh,Pace,Basketball Player, Georgia ,38,Gemini,May,23,1983,216847,,
244,Josh,Otusanya,TikTok Star,Seattle,28,Cancer,June,22,1993,21368,,
245,Josh,Ostrovsky,Comedian,New York City,37,Aquarius,February,14,1985,44721,,
246,Josh,Orlian,Comedian,New York City,21,Taurus,May,3,2001,43656,,
247,Josh,Okogie,Basketball Player,Lagos,23,Virgo,September,1,1998,103584,,
248,Josh,O'keefe,Soccer Player,England,33,Capricorn,December,22,1988,195366,,
249,Josh,Ocean,Pop Singer, New York ,36,Libra,October,14,1985,181269,,
250,Josh,O'Donnell,TikTok Star,New Castle,24,Aquarius,February,10,1998,134518,,
251,Josh,O'Connor,Movie Actor,Cheltenham,32,Taurus,May,20,1990,17365,,
252,Josh,Norman,Football Player,Greenwood,34,Sagittarius,December,15,1987,16516,,
253,Josh,Neuman,YouTube Star,United States,,Leo,August,16,1999,28037,Feb 8,
254,Josh,Nelson,YouTube Star,United States,43,Taurus,May,4,1979,30375,,
255,Josh,Neer,MMA Fighter,Des Moines,39,Aries,March,24,1983,134604,,
256,Josh,Neep,TikTok Star,United States,33,Aquarius,February,3,1989,165165,,
257,Josh,Neal,TikTok Star, CA ,32,Scorpio,October,29,1989,59764,,
258,Josh,Nasar,Comedian, Pennsylvania ,32,Libra,September,25,1989,90936,,
259,Josh,Murray,Reality Star,Syracuse,37,Leo,August,12,1984,44174,,
260,Josh,Murphy,Soccer Player,London,27,Pisces,February,24,1995,91295,,
261,Josh,Mukendi,TikTok Star,United States,25,Capricorn,January,17,1997,74194,,
262,Josh,Mostel,Movie Actor,New York City,75,Sagittarius,December,21,1946,94542,,
263,Josh,Moss,Reality Star,Australia,29,Capricorn,January,16,1993,17312,,
264,Josh,Morris,Rugby Player,Australia,35,Virgo,August,23,1986,106067,,
265,Josh,Morris,TikTok Star,United States,21,Cancer,July,1,2000,36910,,
266,Josh,Morgan,Football Player,"Washington, DC",36,Gemini,June,20,1985,123441,,
267,Josh,Morales,Gospel Singer,Guatemala,43,Taurus,April,29,1979,39541,,
268,Josh,Moore,Basketball Player, New Jersey ,41,Scorpio,November,16,1980,57432,,
269,Josh,Montgomery,Guitarist,Scottsdale,33,Scorpio,October,23,1988,104761,,
270,Josh,Monroe,TikTok Star,United States,33,Virgo,August,23,1988,67909,,
271,Josh,Miller,Entrepreneur,Australia,32,Pisces,March,1,1990,72304,,
272,Josh,Miles,TikTok Star,England,19,Cancer,July,5,2002,58179,,
273,Josh,Middleton,Guitarist,England,37,Taurus,May,18,1985,82849,,
274,Josh,Meyers,TV Actor,Bedford,46,Capricorn,January,8,1976,56425,,
275,Josh,Metzler,Pop Singer,Gilbert,25,Gemini,June,20,1996,132090,,
276,Josh,Mehl,Religious Leader,United States,30,Aries,March,26,1992,182346,,
277,Josh,McRoberts,Basketball Player,Indianapolis,35,Pisces,February,28,1987,117095,,
278,Josh,McNary,Football Player, Texas ,34,Aries,April,10,1988,215624,,
279,Josh,McKee,Reality Star,Miami,29,Taurus,May,18,1993,101293,,
280,Josh,McGuire,Rugby Player,Brisbane,32,Pisces,March,2,1990,188278,,
281,Josh,McEachran,Soccer Player,England,29,Pisces,March,1,1993,153639,,
282,Josh,McDermitt,Comedian,Phoenix,43,Gemini,June,4,1978,32529,,
283,Josh,McDaniels,Football Coach, Ohio ,46,Taurus,April,21,1976,96023,,
284,Josh,McCown,Football Player,Jacksonville,42,Cancer,July,4,1979,63566,,
285,Josh,McClorey,Guitarist,Ireland,26,Virgo,September,10,1995,122051,,
286,Josh,McAllister,YouTube Star,Sacramento,36,Scorpio,October,23,1985,151457,,
287,Josh,Mayer,Rock Singer,United States,30,Gemini,June,6,1991,157733,,
288,Josh,Mathews,Wrestler, NJ ,41,Sagittarius,November,25,1980,70851,,
289,Josh,Mather,Family Member, Massachusetts ,46,Leo,August,4,1975,106123,,
290,Josh,Massey,YouTube Star,United States,24,Leo,August,15,1997,43095,,
291,Josh,Martinez,Reality Star, NJ ,28,Capricorn,January,4,1994,22765,,
292,Josh,Martinez,Rapper,Canada,44,Leo,August,6,1977,152928,,
293,Josh,Martinez,Instagram Star,Dallas,23,Libra,October,8,1998,24162,,
294,Josh,Martin,Guitarist,Augusta,36,Scorpio,October,24,1985,87776,,
295,Josh,Martin,YouTube Star,United States,22,Leo,August,12,1999,102898,,
296,Josh,Marshall,Journalist,Saint Louis,53,Aquarius,February,15,1969,145238,,
297,Josh,Mao,TikTok Star, California ,23,Scorpio,October,27,1998,218631,,
298,Josh,Manuel,Drummer, Georgia ,30,Cancer,June,30,1991,96760,,
299,Josh,Mansour,Rugby Player,Australia,31,Gemini,June,17,1990,81798,,
300,Josh,Manning,TikTok Star, MS ,47,Aries,April,8,1975,125255,,
301,Josh,Manifold,Twitch Star,England,17,Aries,March,26,2005,11127,,
302,Josh,Mandel,Politician, Ohio ,44,Libra,September,27,1977,150109,,
303,Josh,Maja,Soccer Player,London,23,Capricorn,December,27,1998,144002,,
304,Josh,Mair,Reality Star,Birmingham,25,Libra,October,22,1996,108077,,
305,Josh,Madson,Voice Actor,Rocklin,25,Sagittarius,December,11,1996,215509,,
306,JetSetFly,JetSetFly,Entrepreneur,United States,24,Pisces,March,8,1998,92905,,
307,Josh,Macintyre,Drummer,England,27,Cancer,July,20,1994,141090,,
308,Josh,Lujan,Twitch Star,United States,28,Virgo,September,21,1993,113732,,
309,Josh,Lucas,Movie Actor,Little Rock,50,Gemini,June,20,1971,28721,,
310,Josh,Logan,Country Singer,Manchester,42,Aries,March,29,1980,153537,,
311,Josh,Lloyd-Watson,Soul Singer,London,32,Aquarius,January,26,1990,30019,,
312,Josh,Liu,Stylist,United States,30,Leo,July,24,1991,126362,,
313,Josh,Lindblom,Baseball Player, Indiana ,34,Gemini,June,15,1987,189717,,
314,Josh,Lin,YouTube Star,Taiwan,33,Aries,March,26,1989,24442,,
315,Josh,Liljenquist,TikTok Star,United States,24,Capricorn,December,29,1997,17172,,
316,Josh,Leyva,YouTube Star, CA ,31,Capricorn,December,27,1990,7396,,
317,Josh,Lewsey,Rugby Player,England,45,Sagittarius,November,30,1976,178944,,
318,Josh,Lewis,YouTube Star,Guernsey,20,Sagittarius,December,3,2001,7945,,
319,Josh,Lewis,Twitter Star,Lindsay,27,Gemini,May,29,1994,76580,,
320,Josh,Levin,Journalist,New Orleans,42,Pisces,March,15,1980,82388,,
321,Josh,Levi,Pop Singer,Chicago,23,Libra,October,7,1998,8600,,
322,Josh,Lepulu,TikTok Star,Menlo Park,23,Sagittarius,December,7,1998,136726,,
323,Josh,Lekas,Rapper, Massachusetts ,25,Scorpio,October,30,1996,149129,,
324,Josh,Leesman,eSports Player,Canada,34,Gemini,June,8,1987,138492,,
325,Josh,Lawson,TV Actor,Brisbane,40,Cancer,July,22,1981,80672,,
326,Josh,Lawson,TikTok Star,Coventry,20,Libra,September,28,2001,14436,,
327,Josh,Laurent,Soccer Player,London,27,Taurus,May,6,1995,54112,,
328,Josh,Laurent,YouTube Star,United States,21,Pisces,March,7,2001,33074,,
329,Josh,Langfeld,Hockey Player, Minnesota ,44,Cancer,July,17,1977,172073,,
330,Josh,Lamonaca,Stylist,England,31,Leo,August,17,1990,190399,,
331,Josh,Ladds,Pop Singer,Scotland,28,Scorpio,November,13,1993,89859,,
332,Josh,Kukula,TikTok Star,United States,20,Taurus,April,26,2002,134173,,
333,Josh,Kua,Violinist,Kuala Lumpur,33,Taurus,May,7,1989,150068,,
